time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1751119193362000000,53.086999755859374,0.7200000286102295,unplugged,false
1751119194366000000,54.09100024414062,0.7200000286102295,unplugged,false
1751119195363000000,55.088,0.7200000286102295,unplugged,false
1751119196366000000,56.09100024414062,0.7200000286102295,unplugged,false
1751119197365000000,57.09,0.7200000286102295,unplugged,false
1751119198365000000,58.09,0.7200000286102295,unplugged,false
1751119199367000000,59.092,0.7200000286102295,unplugged,false
1751119200365000000,60.09,0.7200000286102295,unplugged,false
1751119201366000000,61.09100024414062,0.7200000286102295,unplugged,false
1751119202367000000,62.092,0.7200000286102295,unplugged,false
1751119203369000000,63.094,0.7200000286102295,unplugged,false
1751119204372000000,64.097,0.7200000286102295,unplugged,false
1751119205372000000,65.097,0.7200000286102295,unplugged,false
1751119206371000000,66.096,0.7200000286102295,unplugged,false
1751119207412000000,67.137,0.7200000286102295,unplugged,false
1751119208371000000,68.096,0.7200000286102295,unplugged,false
1751119209377000000,69.102,0.7200000286102295,unplugged,false
1751119210378000000,70.10299975585937,0.7200000286102295,unplugged,false
1751119211381000000,71.106,0.7200000286102295,unplugged,false
1751119212382000000,72.10700024414062,0.7200000286102295,unplugged,false
1751119213384000000,73.109,0.7200000286102295,unplugged,false
1751119214383000000,74.108,0.7200000286102295,unplugged,false
1751119215384000000,75.109,0.7200000286102295,unplugged,false
1751119216382000000,76.10700024414062,0.7200000286102295,unplugged,false
1751119217384000000,77.109,0.7200000286102295,unplugged,false
1751119218386000000,78.11099975585938,0.7200000286102295,unplugged,false
1751119219385000000,79.11,0.7200000286102295,unplugged,false
1751119220386000000,80.11099975585938,0.7200000286102295,unplugged,false
1751119221389000000,81.114,0.7200000286102295,unplugged,false
1751119222390000000,82.11500024414063,0.7200000286102295,unplugged,false
1751119223390000000,83.11500024414063,0.7200000286102295,unplugged,false
1751119224391000000,84.116,0.7200000286102295,unplugged,false
1751119225391000000,85.116,0.7200000286102295,unplugged,false
1751119226391000000,86.116,0.7200000286102295,unplugged,false
1751119227395000000,87.12,0.7200000286102295,unplugged,false
1751119228394000000,88.11899975585938,0.7200000286102295,unplugged,false
1751119229396000000,89.121,0.7200000286102295,unplugged,false
1751119230395000000,90.12,0.7200000286102295,unplugged,false
1751119231398000000,91.12300024414063,0.7200000286102295,unplugged,false
1751119232397000000,92.122,0.7200000286102295,unplugged,false
1751119233398000000,93.12300024414063,0.7200000286102295,unplugged,false
1751119234400000000,94.125,0.7200000286102295,unplugged,false
1751119235398000000,95.12300024414063,0.7200000286102295,unplugged,false
1751119236405000000,96.13,0.7200000286102295,unplugged,false
1751119237404000000,97.129,0.7200000286102295,unplugged,false
1751119238402000000,98.12699975585937,0.7200000286102295,unplugged,false
1751119239399000000,99.124,0.7200000286102295,unplugged,false
1751119240399000000,100.124,0.7200000286102295,unplugged,false
1751119241399000000,101.124,0.7200000286102295,unplugged,false
1751119242403000000,102.128,0.7200000286102295,unplugged,false
1751119243403000000,103.128,0.7200000286102295,unplugged,false
1751119244402000000,104.12699975585937,0.7200000286102295,unplugged,false
1751119245405000000,105.13,0.7200000286102295,unplugged,false
1751119246402000000,106.12699975585937,0.7200000286102295,unplugged,false
1751119247406000000,107.13100024414062,0.7200000286102295,unplugged,false
1751119248406000000,108.13100024414062,0.7200000286102295,unplugged,false
1751119249406000000,109.13100024414062,0.7200000286102295,unplugged,false
1751119250408000000,110.133,0.7200000286102295,unplugged,false
1751119251408000000,111.133,0.7200000286102295,unplugged,false
1751119252407000000,112.132,0.7200000286102295,unplugged,false
1751119253415000000,113.14,0.7200000286102295,unplugged,false
1751119254410000000,114.13499975585937,0.7200000286102295,unplugged,false
1751119255412000000,115.137,0.7200000286102295,unplugged,false
1751119256412000000,116.137,0.7200000286102295,unplugged,false
1751119257411000000,117.136,0.7200000286102295,unplugged,false
1751119258423000000,118.148,0.7200000286102295,unplugged,false
1751119259413000000,119.138,0.7200000286102295,unplugged,false
1751119260415000000,120.14,0.7200000286102295,unplugged,false
1751119261421000000,121.146,0.7200000286102295,unplugged,false
1751119262417000000,122.142,0.7200000286102295,unplugged,false
1751119263417000000,123.142,0.7200000286102295,unplugged,false
1751119264420000000,124.145,0.7200000286102295,unplugged,false
1751119265420000000,125.145,0.7200000286102295,unplugged,false
1751119266422000000,126.14700024414063,0.7200000286102295,unplugged,false
1751119267421000000,127.146,0.7200000286102295,unplugged,false
1751119268420000000,128.145,0.7200000286102295,unplugged,false
1751119269421000000,129.146,0.7200000286102295,unplugged,false
1751119270420000000,130.145,0.7200000286102295,unplugged,false
1751119271420000000,131.145,0.7200000286102295,unplugged,false
1751119272425000000,132.15,0.7200000286102295,unplugged,false
1751119273424000000,133.149,0.7200000286102295,unplugged,false
1751119274426000000,134.15099975585937,0.7200000286102295,unplugged,false
1751119275425000000,135.15,0.7200000286102295,unplugged,false
1751119276425000000,136.15,0.7200000286102295,unplugged,false
1751119277429000000,137.154,0.7200000286102295,unplugged,false
1751119278426000000,138.15099975585937,0.7200000286102295,unplugged,false
1751119279428000000,139.153,0.7200000286102295,unplugged,false
1751119280429000000,140.154,0.7200000286102295,unplugged,false
1751119281428000000,141.153,0.7200000286102295,unplugged,false
1751119282428000000,142.153,0.7200000286102295,unplugged,false
1751119283428000000,143.153,0.7200000286102295,unplugged,false
1751119284430000000,144.15500024414064,0.7200000286102295,unplugged,false
1751119285434000000,145.15899975585938,0.7200000286102295,unplugged,false
1751119286432000000,146.157,0.7200000286102295,unplugged,false
1751119287433000000,147.158,0.7200000286102295,unplugged,false
1751119288434000000,148.15899975585938,0.7200000286102295,unplugged,false
1751119289436000000,149.161,0.7200000286102295,unplugged,false
1751119290435000000,150.16,0.7200000286102295,unplugged,false
1751119291438000000,151.16300024414062,0.7200000286102295,unplugged,false
1751119292436000000,152.161,0.7200000286102295,unplugged,false
1751119293438000000,153.16300024414062,0.7200000286102295,unplugged,false
1751119294438000000,154.16300024414062,0.7200000286102295,unplugged,false
1751119295441000000,155.166,0.7200000286102295,unplugged,false
1751119296440000000,156.165,0.7200000286102295,unplugged,false
1751119297443000000,157.168,0.7200000286102295,unplugged,false
1751119298442000000,158.16699975585936,0.7200000286102295,unplugged,false
1751119299439000000,159.164,0.7200000286102295,unplugged,false
1751119300442000000,160.16699975585936,0.7200000286102295,unplugged,false
1751119301444000000,161.169,0.7200000286102295,unplugged,false
1751119302448000000,162.173,0.7200000286102295,unplugged,false
1751119303443000000,163.168,0.7200000286102295,unplugged,false
1751119304447000000,164.172,0.7200000286102295,unplugged,false
1751119305443000000,165.168,0.7200000286102295,unplugged,false
1751119306455000000,166.18,0.7200000286102295,unplugged,false
1751119307447000000,167.172,0.7200000286102295,unplugged,false
1751119308446000000,168.17100024414063,0.7200000286102295,unplugged,false
1751119309447000000,169.172,0.7200000286102295,unplugged,false
1751119310450000000,170.17499975585937,0.7200000286102295,unplugged,false
1751119311450000000,171.17499975585937,0.7200000286102295,unplugged,false
1751119312451000000,172.176,0.7200000286102295,unplugged,false
1751119313451000000,173.176,0.7200000286102295,unplugged,false
1751119314455000000,174.18,0.7200000286102295,unplugged,false
1751119315453000000,175.178,0.7200000286102295,unplugged,false
1751119316452000000,176.177,0.7200000286102295,unplugged,false
1751119317460000000,177.185,0.7200000286102295,unplugged,false
1751119318453000000,178.178,0.7200000286102295,unplugged,false
1751119319454000000,179.17900024414064,0.7200000286102295,unplugged,false
1751119320457000000,180.182,0.7200000286102295,unplugged,false
1751119321457000000,181.182,0.7200000286102295,unplugged,false
1751119322458000000,182.18299975585938,0.7200000286102295,unplugged,false
1751119323466000000,183.19099975585937,0.7200000286102295,unplugged,false
1751119324465000000,184.19,0.7200000286102295,unplugged,false
1751119325461000000,185.186,0.7200000286102295,unplugged,false
1751119326460000000,186.185,0.7200000286102295,unplugged,false
1751119327467000000,187.192,0.7200000286102295,unplugged,false
1751119328464000000,188.189,0.7200000286102295,unplugged,false
1751119329466000000,189.19099975585937,0.7200000286102295,unplugged,false
1751119330471000000,190.196,0.7200000286102295,unplugged,false
1751119331470000000,191.19500024414063,0.7200000286102295,unplugged,false
1751119332471000000,192.196,0.7200000286102295,unplugged,false
1751119333470000000,193.19500024414063,0.7200000286102295,unplugged,false
1751119334476000000,194.201,0.7200000286102295,unplugged,false
1751119335478000000,195.2030002441406,0.7200000286102295,unplugged,false
1751119336474000000,196.19899975585938,0.7200000286102295,unplugged,false
1751119337475000000,197.2,0.7200000286102295,unplugged,false
1751119338483000000,198.208,0.7200000286102295,unplugged,false
1751119339480000000,199.205,0.7200000286102295,unplugged,false
1751119340477000000,200.202,0.7200000286102295,unplugged,false
1751119341480000000,201.205,0.7200000286102295,unplugged,false
1751119342479000000,202.204,0.7200000286102295,unplugged,false
1751119343480000000,203.205,0.7200000286102295,unplugged,false
1751119344480000000,204.205,0.7200000286102295,unplugged,false
1751119345480000000,205.205,0.7200000286102295,unplugged,false
1751119346483000000,206.208,0.7200000286102295,unplugged,false
1751119347480000000,207.205,0.7200000286102295,unplugged,false
1751119348482000000,208.20699975585939,0.7200000286102295,unplugged,false
1751119349487000000,209.212,0.7200000286102295,unplugged,false
1751119350484000000,210.209,0.7200000286102295,unplugged,false
1751119351487000000,211.212,0.7200000286102295,unplugged,false
1751119352487000000,212.212,0.7200000286102295,unplugged,false
1751119353487000000,213.212,0.7200000286102295,unplugged,false
1751119354488000000,214.213,0.7200000286102295,unplugged,false
1751119355489000000,215.214,0.7200000286102295,unplugged,false
1751119356491000000,216.216,0.7200000286102295,unplugged,false
1751119357492000000,217.217,0.7200000286102295,unplugged,false
1751119358497000000,218.222,0.7200000286102295,unplugged,false
1751119359494000000,219.21900024414063,0.7200000286102295,unplugged,false
1751119360496000000,220.221,0.7200000286102295,unplugged,false
1751119361502000000,221.2270002441406,0.7200000286102295,unplugged,false
1751119362498000000,222.22299975585938,0.7200000286102295,unplugged,false
1751119363496000000,223.221,0.7200000286102295,unplugged,false
1751119364497000000,224.222,0.7200000286102295,unplugged,false
1751119365499000000,225.224,0.7200000286102295,unplugged,false
1751119366500000000,226.225,0.7200000286102295,unplugged,false
1751119367503000000,227.228,0.7200000286102295,unplugged,false
1751119368499000000,228.224,0.7200000286102295,unplugged,false
1751119369499000000,229.224,0.7200000286102295,unplugged,false
1751119370505000000,230.23,0.7200000286102295,unplugged,false
1751119371502000000,231.2270002441406,0.7200000286102295,unplugged,false
1751119372511000000,232.236,0.7200000286102295,unplugged,false
1751119373504000000,233.229,0.7200000286102295,unplugged,false
1751119374505000000,234.23,0.7200000286102295,unplugged,false
1751119375505000000,235.23,0.7200000286102295,unplugged,false
1751119376504000000,236.229,0.7200000286102295,unplugged,false
1751119377504000000,237.229,0.7200000286102295,unplugged,false
1751119378508000000,238.233,0.7200000286102295,unplugged,false
1751119379505000000,239.23,0.7200000286102295,unplugged,false
1751119380507000000,240.232,0.7200000286102295,unplugged,false
1751119381508000000,241.233,0.7200000286102295,unplugged,false
1751119382509000000,242.234,0.7200000286102295,unplugged,false
1751119383518000000,243.24300024414063,0.7200000286102295,unplugged,false
1751119384509000000,244.234,0.7200000286102295,unplugged,false
1751119385509000000,245.234,0.7200000286102295,unplugged,false
1751119386509000000,246.234,0.7200000286102295,unplugged,false
1751119387513000000,247.238,0.7200000286102295,unplugged,false
1751119388514000000,248.23899975585937,0.7200000286102295,unplugged,false
1751119389518000000,249.24300024414063,0.7200000286102295,unplugged,false
1751119390516000000,250.241,0.7200000286102295,unplugged,false
1751119391517000000,251.242,0.7200000286102295,unplugged,false
1751119392522000000,252.24699975585938,0.7200000286102295,unplugged,false
1751119393520000000,253.245,0.7200000286102295,unplugged,false
1751119394521000000,254.246,0.7200000286102295,unplugged,false
1751119395524000000,255.249,0.7200000286102295,unplugged,false
1751119396522000000,256.24699975585935,0.7200000286102295,unplugged,false
1751119397525000000,257.25,0.7200000286102295,unplugged,false
1751119398523000000,258.248,0.7200000286102295,unplugged,false
1751119399523000000,259.248,0.7200000286102295,unplugged,false
1751119400525000000,260.25,0.7200000286102295,unplugged,false
1751119401527000000,261.252,0.7200000286102295,unplugged,false
1751119402526000000,262.25100024414064,0.7200000286102295,unplugged,false
1751119403531000000,263.256,0.7200000286102295,unplugged,false
1751119404529000000,264.254,0.7200000286102295,unplugged,false
1751119405528000000,265.253,0.7200000286102295,unplugged,false
1751119406528000000,266.253,0.7200000286102295,unplugged,false
1751119407529000000,267.254,0.7200000286102295,unplugged,false
1751119408529000000,268.254,0.7200000286102295,unplugged,false
1751119409530000000,269.2549997558594,0.7200000286102295,unplugged,false
1751119410530000000,270.2549997558594,0.7200000286102295,unplugged,false
1751119411532000000,271.257,0.7200000286102295,unplugged,false
1751119412532000000,272.257,0.7200000286102295,unplugged,false
1751119413533000000,273.258,0.7200000286102295,unplugged,false
1751119414534000000,274.2590002441406,0.7200000286102295,unplugged,false
1751119415537000000,275.262,0.7200000286102295,unplugged,false
1751119416540000000,276.265,0.7200000286102295,unplugged,false
1751119417537000000,277.262,0.7200000286102295,unplugged,false
1751119418537000000,278.262,0.7200000286102295,unplugged,false
1751119419540000000,279.265,0.7200000286102295,unplugged,false
1751119420543000000,280.268,0.7200000286102295,unplugged,false
1751119421542000000,281.2670002441406,0.7200000286102295,unplugged,false
1751119422547000000,282.272,0.7200000286102295,unplugged,false
1751119423546000000,283.27099975585935,0.7200000286102295,unplugged,false
1751119424547000000,284.272,0.7200000286102295,unplugged,false
1751119425551000000,285.276,0.7200000286102295,unplugged,false
1751119426552000000,286.277,0.7200000286102295,unplugged,false
1751119427550000000,287.27500024414064,0.7200000286102295,unplugged,false
1751119428550000000,288.27500024414064,0.7200000286102295,unplugged,false
1751119429551000000,289.276,0.7200000286102295,unplugged,false
1751119430551000000,290.276,0.7200000286102295,unplugged,false
1751119431561000000,291.286,0.7200000286102295,unplugged,false
1751119432555000000,292.28,0.7200000286102295,unplugged,false
1751119433561000000,293.286,0.7200000286102295,unplugged,false
1751119434559000000,294.284,0.7200000286102295,unplugged,false
1751119435559000000,295.284,0.7200000286102295,unplugged,false
1751119436562000000,296.28699975585937,0.7200000286102295,unplugged,false
1751119437561000000,297.286,0.7200000286102295,unplugged,false
1751119438561000000,298.286,0.7200000286102295,unplugged,false
1751119439562000000,299.28699975585937,0.7200000286102295,unplugged,false
1751119440566000000,300.2910002441406,0.7200000286102295,unplugged,false
1751119441565000000,301.29,0.7200000286102295,unplugged,false
1751119442565000000,302.29,0.7200000286102295,unplugged,false
1751119443571000000,303.296,0.7200000286102295,unplugged,false
1751119444566000000,304.2910002441406,0.7200000286102295,unplugged,false
1751119445567000000,305.292,0.7200000286102295,unplugged,false
1751119446567000000,306.292,0.7200000286102295,unplugged,false
1751119447567000000,307.292,0.7200000286102295,unplugged,false
1751119448570000000,308.29499975585935,0.7200000286102295,unplugged,false
1751119449567000000,309.292,0.7200000286102295,unplugged,false
1751119450570000000,310.29499975585935,0.7200000286102295,unplugged,false
1751119451571000000,311.296,0.7200000286102295,unplugged,false
1751119452569000000,312.294,0.7200000286102295,unplugged,false
1751119453572000000,313.297,0.7200000286102295,unplugged,false
1751119454572000000,314.297,0.7200000286102295,unplugged,false
1751119455571000000,315.296,0.7200000286102295,unplugged,false
1751119456575000000,316.3,0.7200000286102295,unplugged,false
1751119457575000000,317.3,0.7200000286102295,unplugged,false
1751119458574000000,318.29900024414064,0.7200000286102295,unplugged,false
1751119459577000000,319.302,0.7200000286102295,unplugged,false
1751119460576000000,320.301,0.7200000286102295,unplugged,false
1751119461576000000,321.301,0.7200000286102295,unplugged,false
1751119462576000000,322.301,0.7200000286102295,unplugged,false
1751119463579000000,323.304,0.7200000286102295,unplugged,false
1751119464579000000,324.304,0.7200000286102295,unplugged,false
1751119465583000000,325.308,0.7200000286102295,unplugged,false
1751119466579000000,326.304,0.7200000286102295,unplugged,false
1751119467584000000,327.309,0.7200000286102295,unplugged,false
1751119468582000000,328.3070002441406,0.7200000286102295,unplugged,false
1751119469584000000,329.309,0.7200000286102295,unplugged,false
1751119470584000000,330.309,0.7200000286102295,unplugged,false
1751119471589000000,331.314,0.7200000286102295,unplugged,false
1751119472587000000,332.312,0.7200000286102295,unplugged,false
1751119473589000000,333.314,0.7200000286102295,unplugged,false
1751119474593000000,334.318,0.7200000286102295,unplugged,false
1751119475639000000,335.364,0.7200000286102295,unplugged,false
1751119476592000000,336.317,0.7200000286102295,unplugged,false
1751119477590000000,337.3150002441406,0.7200000286102295,unplugged,false
1751119478598000000,338.32300024414064,0.7200000286102295,unplugged,false
1751119479592000000,339.317,0.7200000286102295,unplugged,false
1751119480595000000,340.32,0.7200000286102295,unplugged,false
1751119481597000000,341.322,0.7200000286102295,unplugged,false
1751119482596000000,342.321,0.7200000286102295,unplugged,false
1751119483597000000,343.322,0.7200000286102295,unplugged,false
1751119484596000000,344.321,0.7200000286102295,unplugged,false
1751119485602000000,345.3269997558594,0.7200000286102295,unplugged,false
1751119486598000000,346.32300024414064,0.7200000286102295,unplugged,false
1751119487597000000,347.322,0.7200000286102295,unplugged,false
1751119488605000000,348.33,0.7200000286102295,unplugged,false
1751119489603000000,349.328,0.7200000286102295,unplugged,false
1751119490601000000,350.326,0.7200000286102295,unplugged,false
1751119491605000000,351.33,0.7200000286102295,unplugged,false
1751119492604000000,352.329,0.7200000286102295,unplugged,false
1751119493604000000,353.329,0.7200000286102295,unplugged,false
1751119494608000000,354.333,0.7200000286102295,unplugged,false
1751119495605000000,355.33,0.7200000286102295,unplugged,false
1751119496607000000,356.332,0.7200000286102295,unplugged,false
1751119497608000000,357.333,0.7200000286102295,unplugged,false
1751119498607000000,358.332,0.7200000286102295,unplugged,false
1751119499610000000,359.33499975585937,0.7200000286102295,unplugged,false
1751119500608000000,360.333,0.7200000286102295,unplugged,false
1751119501607000000,361.332,0.7200000286102295,unplugged,false
1751119502608000000,362.333,0.7200000286102295,unplugged,false
1751119503610000000,363.33499975585937,0.7200000286102295,unplugged,false
1751119504613000000,364.338,0.7200000286102295,unplugged,false
1751119505611000000,365.336,0.7200000286102295,unplugged,false
1751119506612000000,366.337,0.7200000286102295,unplugged,false
1751119507614000000,367.3390002441406,0.7200000286102295,unplugged,false
1751119508615000000,368.34,0.7200000286102295,unplugged,false
1751119509613000000,369.338,0.7200000286102295,unplugged,false
1751119510615000000,370.34,0.7200000286102295,unplugged,false
1751119511616000000,371.341,0.7200000286102295,unplugged,false
1751119512617000000,372.342,0.7200000286102295,unplugged,false
1751119513616000000,373.341,0.7200000286102295,unplugged,false
1751119514619000000,374.344,0.7200000286102295,unplugged,false
1751119515618000000,375.34299975585935,0.7200000286102295,unplugged,false
1751119516618000000,376.34299975585935,0.7200000286102295,unplugged,false
1751119517617000000,377.342,0.7200000286102295,unplugged,false
1751119518620000000,378.345,0.7200000286102295,unplugged,false
1751119519618000000,379.34299975585935,0.7200000286102295,unplugged,false
1751119520620000000,380.345,0.7200000286102295,unplugged,false
1751119521621000000,381.346,0.7200000286102295,unplugged,false
1751119522618000000,382.34299975585935,0.7200000286102295,unplugged,false
1751119523619000000,383.344,0.7200000286102295,unplugged,false
1751119524625000000,384.35,0.7200000286102295,unplugged,false
1751119525622000000,385.34700024414065,0.7200000286102295,unplugged,false
1751119526624000000,386.349,0.7200000286102295,unplugged,false
1751119527623000000,387.348,0.7200000286102295,unplugged,false
1751119528624000000,388.349,0.7200000286102295,unplugged,false
1751119529624000000,389.349,0.7200000286102295,unplugged,false
1751119530627000000,390.352,0.7200000286102295,unplugged,false
1751119531625000000,391.35,0.7200000286102295,unplugged,false
1751119532626000000,392.3509997558594,0.7200000286102295,unplugged,false
1751119533626000000,393.3509997558594,0.7200000286102295,unplugged,false
1751119534625000000,394.35,0.7200000286102295,unplugged,false
1751119535707000000,395.432,0.7200000286102295,unplugged,false
1751119536639000000,396.364,0.7200000286102295,unplugged,false
1751119537628000000,397.353,0.7200000286102295,unplugged,false
1751119538631000000,398.356,0.7200000286102295,unplugged,false
1751119539632000000,399.357,0.7200000286102295,unplugged,false
