time,seconds_elapsed,brightness
1751119141288000000,1.013,0.52173912525177
1751119142287000000,2.012,0.52173912525177
1751119143295000000,3.02,0.52173912525177
1751119144289000000,4.014,0.52173912525177
1751119145389000000,5.114,0.52173912525177
1751119146327000000,6.052,0.52173912525177
1751119147326000000,7.051000244140625,0.52173912525177
1751119148335000000,8.06,0.52173912525177
1751119149329000000,9.054,0.52173912525177
1751119150340000000,10.065,0.52173912525177
1751119151335000000,11.06,0.52173912525177
1751119152337000000,12.062,0.52173912525177
1751119153340000000,13.065,0.52173912525177
1751119154341000000,14.066,0.52173912525177
1751119155337000000,15.062,0.52173912525177
1751119156342000000,16.067000244140626,0.52173912525177
1751119157350000000,17.075000244140625,0.52173912525177
1751119158339000000,18.064,0.52173912525177
1751119159349000000,19.074,0.52173912525177
1751119160343000000,20.068,0.52173912525177
1751119161346000000,21.070999755859376,0.52173912525177
1751119162343000000,22.068,0.52173912525177
1751119163341000000,23.066,0.52173912525177
1751119164346000000,24.070999755859376,0.52173912525177
1751119165349000000,25.074,0.52173912525177
1751119166347000000,26.072,0.52173912525177
1751119167344000000,27.069,0.52173912525177
1751119168352000000,28.077,0.52173912525177
1751119169351000000,29.076,0.52173912525177
1751119170345000000,30.07,0.52173912525177
1751119171352000000,31.077,0.52173912525177
1751119172347000000,32.072,0.52173912525177
1751119173373000000,33.098,0.52173912525177
1751119174353000000,34.078,0.52173912525177
1751119175350000000,35.075000244140625,0.52173912525177
1751119176362000000,36.086999755859374,0.52173912525177
1751119177359000000,37.084,0.52173912525177
1751119178361000000,38.086,0.52173912525177
1751119179354000000,39.07899975585938,0.52173912525177
1751119180360000000,40.085,0.52173912525177
1751119181359000000,41.084,0.52173912525177
1751119182359000000,42.084,0.52173912525177
1751119183357000000,43.082,0.52173912525177
1751119184359000000,44.084,0.52173912525177
1751119185358000000,45.08300024414063,0.52173912525177
1751119186357000000,46.082,0.52173912525177
1751119187359000000,47.084,0.52173912525177
1751119188361000000,48.086,0.52173912525177
1751119189361000000,49.086,0.52173912525177
1751119190365000000,50.09,0.52173912525177
1751119191368000000,51.093,0.52173912525177
1751119192366000000,52.09100024414062,0.52173912525177
1751119193370000000,53.09499975585938,0.52173912525177
1751119194373000000,54.098,0.52173912525177
1751119195368000000,55.093,0.52173912525177
1751119196374000000,56.099000244140626,0.52173912525177
1751119197381000000,57.106,0.52173912525177
1751119198374000000,58.099000244140626,0.52173912525177
1751119199387000000,59.112,0.52173912525177
1751119200376000000,60.101,0.52173912525177
1751119201375000000,61.1,0.52173912525177
1751119202374000000,62.099000244140626,0.52173912525177
1751119203375000000,63.1,0.52173912525177
1751119204380000000,64.105,0.52173912525177
1751119205388000000,65.113,0.52173912525177
1751119206381000000,66.106,0.52173912525177
1751119207417000000,67.142,0.52173912525177
1751119208387000000,68.112,0.52173912525177
1751119209381000000,69.106,0.52173912525177
1751119210381000000,70.106,0.52173912525177
1751119211389000000,71.114,0.52173912525177
1751119212385000000,72.11,0.52173912525177
1751119213388000000,73.113,0.52173912525177
1751119214388000000,74.113,0.52173912525177
1751119215390000000,75.11500024414063,0.52173912525177
1751119216385000000,76.11,0.52173912525177
1751119217392000000,77.117,0.52173912525177
1751119218393000000,78.118,0.52173912525177
1751119219389000000,79.114,0.52173912525177
1751119220389000000,80.114,0.52173912525177
1751119221396000000,81.121,0.52173912525177
1751119222396000000,82.121,0.52173912525177
1751119223394000000,83.11899975585938,0.52173912525177
1751119224400000000,84.125,0.52173912525177
1751119225397000000,85.122,0.52173912525177
1751119226400000000,86.125,0.52173912525177
1751119227404000000,87.129,0.52173912525177
1751119228397000000,88.122,0.52173912525177
1751119229400000000,89.125,0.52173912525177
1751119230398000000,90.12300024414063,0.52173912525177
1751119231402000000,91.12699975585937,0.52173912525177
1751119232400000000,92.125,0.52173912525177
1751119233402000000,93.12699975585937,0.52173912525177
1751119234404000000,94.129,0.52173912525177
1751119235405000000,95.13,0.52173912525177
1751119236409000000,96.134,0.52173912525177
1751119237409000000,97.134,0.52173912525177
1751119238410000000,98.13499975585937,0.52173912525177
1751119239406000000,99.13100024414062,0.52173912525177
1751119240413000000,100.138,0.52173912525177
1751119241407000000,101.132,0.52173912525177
1751119242409000000,102.134,0.52173912525177
1751119243407000000,103.132,0.52173912525177
1751119244410000000,104.13499975585937,0.52173912525177
1751119245413000000,105.138,0.52173912525177
1751119246408000000,106.133,0.52173912525177
1751119247415000000,107.14,0.52173912525177
1751119248420000000,108.145,0.52173912525177
1751119249414000000,109.13900024414062,0.52173912525177
1751119250416000000,110.141,0.52173912525177
1751119251411000000,111.136,0.52173912525177
1751119252416000000,112.141,0.52173912525177
1751119253424000000,113.149,0.52173912525177
1751119254419000000,114.144,0.52173912525177
1751119255418000000,115.14299975585938,0.52173912525177
1751119256415000000,116.14,0.52173912525177
1751119257416000000,117.141,0.52173912525177
1751119258428000000,118.153,0.52173912525177
1751119259419000000,119.144,0.52173912525177
1751119260421000000,120.146,0.52173912525177
1751119261424000000,121.149,0.52173912525177
1751119262422000000,122.14700024414063,0.52173912525177
1751119263420000000,123.145,0.52173912525177
1751119264431000000,124.156,0.52173912525177
1751119265424000000,125.149,0.52173912525177
1751119266426000000,126.15099975585937,0.52173912525177
1751119267427000000,127.152,0.52173912525177
1751119268423000000,128.148,0.52173912525177
1751119269427000000,129.152,0.52173912525177
1751119270424000000,130.149,0.52173912525177
1751119271430000000,131.15500024414064,0.52173912525177
1751119272435000000,132.16,0.52173912525177
1751119273430000000,133.15500024414064,0.52173912525177
1751119274432000000,134.157,0.52173912525177
1751119275431000000,135.156,0.52173912525177
1751119276429000000,136.154,0.52173912525177
1751119277443000000,137.168,0.52173912525177
1751119278431000000,138.156,0.52173912525177
1751119279433000000,139.158,0.52173912525177
1751119280437000000,140.162,0.52173912525177
1751119281432000000,141.157,0.52173912525177
1751119282432000000,142.157,0.52173912525177
1751119283440000000,143.165,0.52173912525177
1751119284434000000,144.15899975585938,0.52173912525177
1751119285438000000,145.16300024414062,0.52173912525177
1751119286443000000,146.168,0.52173912525177
1751119287441000000,147.166,0.52173912525177
1751119288440000000,148.165,0.52173912525177
1751119289442000000,149.16699975585936,0.52173912525177
1751119290443000000,150.168,0.52173912525177
1751119291442000000,151.16699975585936,0.52173912525177
1751119292440000000,152.165,0.52173912525177
1751119293445000000,153.17,0.52173912525177
1751119294444000000,154.169,0.52173912525177
1751119295447000000,155.172,0.52173912525177
1751119296449000000,156.174,0.52173912525177
1751119297449000000,157.174,0.52173912525177
1751119298445000000,158.17,0.52173912525177
1751119299445000000,159.17,0.52173912525177
1751119300447000000,160.172,0.52173912525177
1751119301452000000,161.177,0.52173912525177
1751119302454000000,162.17900024414064,0.52173912525177
1751119303447000000,163.172,0.52173912525177
1751119304454000000,164.17900024414064,0.52173912525177
1751119305450000000,165.17499975585937,0.52173912525177
1751119306458000000,166.18299975585938,0.52173912525177
1751119307453000000,167.178,0.52173912525177
1751119308450000000,168.17499975585937,0.52173912525177
1751119309451000000,169.176,0.52173912525177
1751119310463000000,170.188,0.52173912525177
1751119311456000000,171.181,0.52173912525177
1751119312458000000,172.18299975585938,0.52173912525177
1751119313462000000,173.18700024414062,0.52173912525177
1751119314461000000,174.186,0.52173912525177
1751119315461000000,175.186,0.52173912525177
1751119316463000000,176.188,0.52173912525177
1751119317467000000,177.192,0.52173912525177
1751119318462000000,178.18700024414062,0.52173912525177
1751119319468000000,179.193,0.52173912525177
1751119320467000000,180.192,0.52173912525177
1751119321464000000,181.189,0.52173912525177
1751119322467000000,182.192,0.52173912525177
1751119323472000000,183.197,0.52173912525177
1751119324474000000,184.19899975585938,0.52173912525177
1751119325465000000,185.19,0.52173912525177
1751119326471000000,186.196,0.52173912525177
1751119327471000000,187.196,0.52173912525177
1751119328469000000,188.194,0.52173912525177
1751119329471000000,189.196,0.52173912525177
1751119330475000000,190.2,0.52173912525177
1751119331473000000,191.198,0.52173912525177
1751119332475000000,192.2,0.52173912525177
1751119333473000000,193.198,0.52173912525177
1751119334480000000,194.205,0.52173912525177
1751119335482000000,195.20699975585939,0.52173912525177
1751119336478000000,196.2030002441406,0.52173912525177
1751119337479000000,197.204,0.52173912525177
1751119338487000000,198.212,0.52173912525177
1751119339485000000,199.21,0.52173912525177
1751119340483000000,200.208,0.52173912525177
1751119341487000000,201.212,0.52173912525177
1751119342484000000,202.209,0.52173912525177
1751119343486000000,203.21100024414062,0.52173912525177
1751119344484000000,204.209,0.52173912525177
1751119345483000000,205.208,0.52173912525177
1751119346488000000,206.213,0.52173912525177
1751119347484000000,207.209,0.52173912525177
1751119348485000000,208.21,0.52173912525177
1751119349494000000,209.21900024414063,0.52173912525177
1751119350490000000,210.21499975585937,0.52173912525177
1751119351492000000,211.217,0.52173912525177
1751119352493000000,212.218,0.52173912525177
1751119353496000000,213.221,0.52173912525177
1751119354494000000,214.21900024414063,0.52173912525177
1751119355495000000,215.22,0.52173912525177
1751119356498000000,216.22299975585938,0.52173912525177
1751119357498000000,217.22299975585938,0.52173912525177
1751119358500000000,218.225,0.52173912525177
1751119359500000000,219.225,0.52173912525177
1751119360502000000,220.2270002441406,0.52173912525177
1751119361506000000,221.2309997558594,0.52173912525177
1751119362505000000,222.23,0.52173912525177
1751119363507000000,223.232,0.52173912525177
1751119364507000000,224.232,0.52173912525177
1751119365510000000,225.23500024414062,0.52173912525177
1751119366508000000,226.233,0.52173912525177
1751119367508000000,227.233,0.52173912525177
1751119368504000000,228.229,0.52173912525177
1751119369504000000,229.229,0.52173912525177
1751119370511000000,230.236,0.52173912525177
1751119371512000000,231.237,0.52173912525177
1751119372515000000,232.24,0.52173912525177
1751119373511000000,233.236,0.52173912525177
1751119374512000000,234.237,0.52173912525177
1751119375511000000,235.236,0.52173912525177
1751119376513000000,236.238,0.52173912525177
1751119377510000000,237.23500024414062,0.52173912525177
1751119378516000000,238.241,0.52173912525177
1751119379514000000,239.23899975585937,0.52173912525177
1751119380514000000,240.23899975585937,0.52173912525177
1751119381517000000,241.242,0.52173912525177
1751119382514000000,242.23899975585937,0.52173912525177
1751119383523000000,243.248,0.52173912525177
1751119384520000000,244.245,0.52173912525177
1751119385519000000,245.244,0.52173912525177
1751119386520000000,246.245,0.52173912525177
1751119387520000000,247.245,0.52173912525177
1751119388519000000,248.244,0.52173912525177
1751119389524000000,249.249,0.52173912525177
1751119390523000000,250.248,0.52173912525177
1751119391522000000,251.24699975585938,0.52173912525177
1751119392527000000,252.252,0.52173912525177
1751119393524000000,253.249,0.52173912525177
1751119394528000000,254.253,0.52173912525177
1751119395530000000,255.2549997558594,0.52173912525177
1751119396526000000,256.25100024414064,0.52173912525177
1751119397530000000,257.2549997558594,0.52173912525177
1751119398527000000,258.252,0.52173912525177
1751119399528000000,259.253,0.52173912525177
1751119400531000000,260.256,0.52173912525177
1751119401533000000,261.258,0.52173912525177
1751119402530000000,262.2549997558594,0.52173912525177
1751119403539000000,263.264,0.52173912525177
1751119404534000000,264.2590002441406,0.52173912525177
1751119405536000000,265.261,0.52173912525177
1751119406534000000,266.2590002441406,0.52173912525177
1751119407534000000,267.2590002441406,0.52173912525177
1751119408532000000,268.257,0.52173912525177
1751119409535000000,269.26,0.52173912525177
1751119410533000000,270.258,0.52173912525177
1751119411536000000,271.261,0.52173912525177
1751119412540000000,272.265,0.52173912525177
1751119413540000000,273.265,0.52173912525177
1751119414539000000,274.264,0.52173912525177
1751119415540000000,275.265,0.52173912525177
1751119416545000000,276.27,0.52173912525177
1751119417543000000,277.268,0.52173912525177
1751119418539000000,278.264,0.52173912525177
1751119419544000000,279.269,0.52173912525177
1751119420548000000,280.273,0.52173912525177
1751119421547000000,281.272,0.52173912525177
1751119422551000000,282.276,0.52173912525177
1751119423550000000,283.27500024414064,0.52173912525177
1751119424552000000,284.277,0.52173912525177
1751119425559000000,285.284,0.52173912525177
1751119426556000000,286.281,0.52173912525177
1751119427554000000,287.2789997558594,0.52173912525177
1751119428553000000,288.278,0.52173912525177
1751119429558000000,289.2830002441406,0.52173912525177
1751119430554000000,290.2789997558594,0.52173912525177
1751119431564000000,291.289,0.52173912525177
1751119432560000000,292.285,0.52173912525177
1751119433565000000,293.29,0.52173912525177
1751119434565000000,294.29,0.52173912525177
1751119435563000000,295.288,0.52173912525177
1751119436567000000,296.292,0.52173912525177
1751119437563000000,297.288,0.52173912525177
1751119438563000000,298.288,0.52173912525177
1751119439567000000,299.292,0.52173912525177
1751119440572000000,300.297,0.52173912525177
1751119441569000000,301.294,0.52173912525177
1751119442569000000,302.294,0.52173912525177
1751119443577000000,303.302,0.52173912525177
1751119444568000000,304.293,0.52173912525177
1751119445568000000,305.293,0.52173912525177
1751119446575000000,306.3,0.52173912525177
1751119447571000000,307.296,0.52173912525177
1751119448578000000,308.3029997558594,0.52173912525177
1751119449575000000,309.3,0.52173912525177
1751119450583000000,310.308,0.52173912525177
1751119451580000000,311.305,0.52173912525177
1751119452579000000,312.304,0.52173912525177
1751119453578000000,313.3029997558594,0.52173912525177
1751119454578000000,314.3029997558594,0.52173912525177
1751119455583000000,315.308,0.52173912525177
1751119456588000000,316.313,0.52173912525177
1751119457591000000,317.316,0.52173912525177
1751119458584000000,318.309,0.52173912525177
1751119459597000000,319.322,0.52173912525177
1751119460586000000,320.31099975585937,0.52173912525177
1751119461589000000,321.314,0.52173912525177
1751119462587000000,322.312,0.52173912525177
1751119463593000000,323.318,0.52173912525177
1751119464588000000,324.313,0.52173912525177
1751119465593000000,325.318,0.52173912525177
1751119466589000000,326.314,0.52173912525177
1751119467596000000,327.321,0.52173912525177
1751119468593000000,328.318,0.52173912525177
1751119469594000000,329.31899975585935,0.52173912525177
1751119470594000000,330.31899975585935,0.52173912525177
1751119471598000000,331.32300024414064,0.52173912525177
1751119472599000000,332.324,0.52173912525177
1751119473599000000,333.324,0.52173912525177
1751119474600000000,334.325,0.52173912525177
1751119475642000000,335.36699975585935,0.52173912525177
1751119476599000000,336.324,0.52173912525177
1751119477611000000,337.336,0.52173912525177
1751119478604000000,338.329,0.52173912525177
1751119479604000000,339.329,0.52173912525177
1751119480604000000,340.329,0.52173912525177
1751119481608000000,341.333,0.52173912525177
1751119482608000000,342.333,0.52173912525177
1751119483605000000,343.33,0.52173912525177
1751119484607000000,344.332,0.52173912525177
1751119485611000000,345.336,0.52173912525177
1751119486607000000,346.332,0.52173912525177
1751119487606000000,347.3310002441406,0.52173912525177
1751119488613000000,348.338,0.52173912525177
1751119489612000000,349.337,0.52173912525177
1751119490611000000,350.336,0.52173912525177
1751119491618000000,351.34299975585935,0.52173912525177
1751119492616000000,352.341,0.52173912525177
1751119493618000000,353.34299975585935,0.52173912525177
1751119494620000000,354.345,0.52173912525177
1751119495617000000,355.342,0.52173912525177
1751119496621000000,356.346,0.52173912525177
1751119497622000000,357.34700024414065,0.52173912525177
1751119498623000000,358.348,0.52173912525177
1751119499622000000,359.34700024414065,0.52173912525177
1751119500620000000,360.345,0.52173912525177
1751119501620000000,361.345,0.52173912525177
1751119502626000000,362.3509997558594,0.52173912525177
1751119503629000000,363.354,0.52173912525177
1751119504627000000,364.352,0.52173912525177
1751119505624000000,365.349,0.52173912525177
1751119506628000000,366.353,0.52173912525177
1751119507626000000,367.3509997558594,0.52173912525177
1751119508628000000,368.353,0.52173912525177
1751119509628000000,369.353,0.52173912525177
1751119510633000000,370.358,0.52173912525177
1751119511631000000,371.356,0.52173912525177
1751119512637000000,372.362,0.52173912525177
1751119513630000000,373.3550002441406,0.52173912525177
1751119514633000000,374.358,0.52173912525177
1751119515631000000,375.356,0.52173912525177
1751119516630000000,376.3550002441406,0.52173912525177
1751119517634000000,377.3589997558594,0.52173912525177
1751119518638000000,378.3630002441406,0.52173912525177
1751119519634000000,379.3589997558594,0.52173912525177
1751119520634000000,380.3589997558594,0.52173912525177
1751119521636000000,381.361,0.52173912525177
1751119522637000000,382.362,0.52173912525177
1751119523637000000,383.362,0.52173912525177
1751119524641000000,384.366,0.52173912525177
1751119525637000000,385.362,0.52173912525177
1751119526645000000,386.37,0.52173912525177
1751119527646000000,387.37100024414065,0.52173912525177
1751119528647000000,388.372,0.52173912525177
1751119529641000000,389.366,0.52173912525177
1751119530644000000,390.369,0.52173912525177
1751119531641000000,391.366,0.52173912525177
1751119532642000000,392.36699975585935,0.52173912525177
1751119533642000000,393.36699975585935,0.52173912525177
1751119534643000000,394.368,0.52173912525177
1751119535713000000,395.438,0.5816141366958618
1751119536646000000,396.37100024414065,0.5816141366958618
1751119537644000000,397.369,0.5816141366958618
1751119538645000000,398.37,0.5816141366958618
1751119539644000000,399.369,0.5225455164909363
