time,seconds_elapsed,magneticBearing
1751121037785101800,0.297101806640625,331.0024922235568
1751121037795046100,0.307046142578125,331.6594127244008
1751121037804990200,0.316990234375,331.4712913744117
1751121037814934300,0.326934326171875,331.5623611056852
1751121037824878600,0.336878662109375,331.22736013642395
1751121037834822700,0.34682275390625,331.0300699016791
1751121037844767000,0.35676708984375,331.42425911821914
1751121037874599400,0.386599365234375,332.572924273437
1751121037884543500,0.39654345703125,333.7680600422176
1751121037894487800,0.40648779296875,335.55604586346635
1751121037914376200,0.426376220703125,340.82099328468456
1751121037924320500,0.436320556640625,343.64581619820814
1751121037934264800,0.446264892578125,345.25643661716384
1751121037954153200,0.4661533203125,346.8907917370047
1751121037964097300,0.47609716796875,346.4749868997346
1751121037974041600,0.48604150390625,344.9747792017962
1751121037983985700,0.495985595703125,343.043035162398
1751121037993929700,0.5059296875,342.2235932253997
1751121038003874000,0.5158740234375,342.2235932253997
1751121038013818000,0.525818115234375,342.621074519078
1751121038053595000,0.565594970703125,348.7462948198038
1751121038123204000,0.6352041015625,22.465754916089825
1751121038143092200,0.65509228515625,25.870207495672272
1751121038153036500,0.66503662109375,30.145302255245124
1751121038162980600,0.674980712890625,34.080624742125096
1751121038172925000,0.684925048828125,37.67918403576754
1751121038182869000,0.694868896484375,41.28976851426942
1751121038192813000,0.70481298828125,44.70718114070168
1751121038202757400,0.71475732421875,48.91824859191442
1751121038212701400,0.724701416015625,52.49072972408682
1751121038222645800,0.734645751953125,57.081025947923486
1751121038232589800,0.74458984375,62.28555798258833
1751121038242534000,0.754533935546875,66.49628706201035
1751121038252478200,0.764478271484375,73.85866675111451
1751121038262422300,0.77442236328125,76.41780004205786
1751121038272366600,0.78436669921875,76.41780004205786
1751121038282310700,0.794310546875,77.97878366234964
1751121038292254700,0.804254638671875,79.19385466201611
1751121038302199000,0.814198974609375,79.81867941733086
1751121038312143000,0.82414306640625,79.47122360903337
1751121038322087400,0.83408740234375,78.08791572446795
1751121038332031500,0.844031494140625,74.32241336630013
1751121038341975600,0.8539755859375,70.57917883451363
1751121038361864000,0.873864013671875,62.71686622478752
1751121038371808300,0.883808349609375,58.7011833582531
1751121038381752300,0.89375244140625,54.81005086376701
1751121038391696400,0.9036962890625,51.285501340808025
1751121038401640700,0.913640625,47.24411404916541
1751121038421529000,0.933529052734375,44.17208395930665
1751121038451361500,0.963361572265625,35.37755966485307
1751121038461305600,0.9733056640625,31.157061888132706
1751121038471250000,0.98325,29.786743128006094
1751121038481194000,0.993194091796875,27.325569885753215
1751121038491138300,1.00313818359375,26.000831185811823
1751121038501082400,1.013082275390625,24.99569517014067
1751121038520970800,1.032970703125,23.705340431083417
1751121038530915000,1.0429150390625,23.40635659382988
1751121038540859400,1.052859375,23.664398168430488
1751121038550803500,1.062803466796875,23.664398168430488
1751121038560747800,1.072747802734375,23.727164206821985
1751121038570691800,1.08269189453125,24.250216823578658
1751121038580636200,1.09263623046875,25.951391402529296
1751121038590580500,1.10258056640625,27.630113577935546
1751121038600524500,1.112524658203125,29.524029591541613
1751121038620413200,1.1324130859375,34.340717351286514
1751121038630357200,1.142357177734375,36.86989696811985
1751121038650245600,1.16224560546875,42.67060709003569
1751121038660190000,1.17218994140625,44.60756780395477
1751121038670135000,1.182135009765625,47.345273086291016
1751121038680079000,1.1920791015625,49.50372339060536
1751121038690023200,1.202023193359375,51.034850577274504
1751121038719855600,1.231855712890625,56.189900414108365
1751121038729799700,1.241799560546875,56.47098896008528
1751121038739743700,1.25174365234375,56.470988960085286
1751121038769576200,1.281576171875,56.30993451193203
1751121038779520300,1.291520263671875,55.34164473099009
1751121038809352700,1.321352783203125,52.774599184443616
1751121038839185200,1.35118505859375,53.449540020418944
1751121038849129200,1.361129150390625,55.78907590500638
1751121038859073500,1.371073486328125,60.202408174791366
1751121038869017600,1.381017578125,65.45415623559632
1751121038898850300,1.410850341796875,77.57405735912667
1751121038908794600,1.420794677734375,79.35175802270474
