time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1751121089525000000,52.037,0.699999988079071,unplugged,false
1751121090530000000,53.04199975585937,0.699999988079071,unplugged,false
1751121091526000000,54.038000244140626,0.699999988079071,unplugged,false
1751121092528000000,55.04,0.699999988079071,unplugged,false
1751121093529000000,56.041,0.699999988079071,unplugged,false
1751121094531000000,57.043,0.699999988079071,unplugged,false
1751121095529000000,58.041,0.699999988079071,unplugged,false
1751121096533000000,59.045,0.699999988079071,unplugged,false
1751121097533000000,60.045,0.699999988079071,unplugged,false
1751121098534000000,61.04600024414062,0.699999988079071,unplugged,false
1751121099536000000,62.048,0.699999988079071,unplugged,false
1751121100534000000,63.04600024414062,0.699999988079071,unplugged,false
1751121101536000000,64.048,0.699999988079071,unplugged,false
1751121102538000000,65.04999975585937,0.699999988079071,unplugged,false
1751121103538000000,66.04999975585937,0.699999988079071,unplugged,false
1751121104538000000,67.04999975585937,0.699999988079071,unplugged,false
1751121105539000000,68.051,0.699999988079071,unplugged,false
1751121106540000000,69.052,0.699999988079071,unplugged,false
1751121107541000000,70.053,0.699999988079071,unplugged,false
1751121108542000000,71.05400024414062,0.699999988079071,unplugged,false
1751121109542000000,72.05400024414062,0.699999988079071,unplugged,false
1751121110546000000,73.05799975585937,0.699999988079071,unplugged,false
1751121111546000000,74.05799975585937,0.699999988079071,unplugged,false
1751121112551000000,75.063,0.699999988079071,unplugged,false
1751121113546000000,76.05799975585937,0.699999988079071,unplugged,false
1751121114546000000,77.05799975585937,0.699999988079071,unplugged,false
1751121115547000000,78.059,0.699999988079071,unplugged,false
1751121116546000000,79.05799975585937,0.699999988079071,unplugged,false
1751121117546000000,80.05799975585937,0.699999988079071,unplugged,false
1751121118554000000,81.06599975585938,0.699999988079071,unplugged,false
1751121119550000000,82.06200024414062,0.699999988079071,unplugged,false
1751121120550000000,83.06200024414062,0.699999988079071,unplugged,false
1751121121550000000,84.06200024414062,0.699999988079071,unplugged,false
1751121122550000000,85.06200024414062,0.699999988079071,unplugged,false
1751121123553000000,86.065,0.699999988079071,unplugged,false
1751121124551000000,87.063,0.699999988079071,unplugged,false
1751121125558000000,88.07000024414063,0.699999988079071,unplugged,false
1751121126554000000,89.06599975585938,0.699999988079071,unplugged,false
1751121127553000000,90.065,0.699999988079071,unplugged,false
1751121128554000000,91.06599975585938,0.699999988079071,unplugged,false
1751121129554000000,92.06599975585938,0.699999988079071,unplugged,false
1751121130554000000,93.06599975585938,0.699999988079071,unplugged,false
1751121131555000000,94.067,0.699999988079071,unplugged,false
1751121132556000000,95.068,0.699999988079071,unplugged,false
1751121133556000000,96.068,0.699999988079071,unplugged,false
1751121134561000000,97.073,0.699999988079071,unplugged,false
1751121135566000000,98.07800024414063,0.699999988079071,unplugged,false
1751121136564000000,99.076,0.699999988079071,unplugged,false
1751121137571000000,100.083,0.699999988079071,unplugged,false
1751121138570000000,101.08199975585937,0.699999988079071,unplugged,false
1751121139570000000,102.08199975585937,0.699999988079071,unplugged,false
1751121140573000000,103.085,0.699999988079071,unplugged,false
1751121141573000000,104.085,0.699999988079071,unplugged,false
1751121142572000000,105.084,0.699999988079071,unplugged,false
1751121143571000000,106.083,0.699999988079071,unplugged,false
1751121144572000000,107.084,0.699999988079071,unplugged,false
1751121145574000000,108.08600024414062,0.699999988079071,unplugged,false
1751121146576000000,109.088,0.699999988079071,unplugged,false
1751121147577000000,110.089,0.699999988079071,unplugged,false
1751121148578000000,111.08999975585938,0.699999988079071,unplugged,false
1751121149578000000,112.08999975585938,0.699999988079071,unplugged,false
1751121150579000000,113.091,0.699999988079071,unplugged,false
1751121151580000000,114.092,0.699999988079071,unplugged,false
1751121152582000000,115.09400024414063,0.699999988079071,unplugged,false
1751121153582000000,116.09400024414063,0.699999988079071,unplugged,false
1751121154586000000,117.09799975585938,0.699999988079071,unplugged,false
1751121155583000000,118.095,0.699999988079071,unplugged,false
1751121156584000000,119.096,0.699999988079071,unplugged,false
1751121157585000000,120.097,0.699999988079071,unplugged,false
1751121158584000000,121.096,0.699999988079071,unplugged,false
1751121159584000000,122.096,0.699999988079071,unplugged,false
1751121160596000000,123.108,0.699999988079071,unplugged,false
1751121161586000000,124.09799975585938,0.699999988079071,unplugged,false
1751121162586000000,125.09799975585938,0.699999988079071,unplugged,false
1751121163588000000,126.1,0.699999988079071,unplugged,false
1751121164587000000,127.099,0.699999988079071,unplugged,false
1751121165588000000,128.1,0.699999988079071,unplugged,false
1751121166588000000,129.1,0.699999988079071,unplugged,false
1751121167588000000,130.1,0.699999988079071,unplugged,false
1751121168597000000,131.109,0.699999988079071,unplugged,false
1751121169590000000,132.1020002441406,0.699999988079071,unplugged,false
1751121170590000000,133.1020002441406,0.699999988079071,unplugged,false
1751121171591000000,134.103,0.699999988079071,unplugged,false
1751121172591000000,135.103,0.699999988079071,unplugged,false
1751121173592000000,136.104,0.699999988079071,unplugged,false
1751121174594000000,137.1059997558594,0.699999988079071,unplugged,false
1751121175596000000,138.108,0.699999988079071,unplugged,false
1751121176595000000,139.107,0.699999988079071,unplugged,false
1751121177595000000,140.107,0.699999988079071,unplugged,false
1751121178596000000,141.108,0.699999988079071,unplugged,false
1751121179600000000,142.112,0.699999988079071,unplugged,false
1751121180598000000,143.11000024414062,0.699999988079071,unplugged,false
1751121181598000000,144.11000024414062,0.699999988079071,unplugged,false
1751121182601000000,145.113,0.699999988079071,unplugged,false
1751121183601000000,146.113,0.699999988079071,unplugged,false
1751121184600000000,147.112,0.699999988079071,unplugged,false
1751121185600000000,148.112,0.6899999976158142,unplugged,false
1751121186603000000,149.115,0.6899999976158142,unplugged,false
1751121187602000000,150.11399975585937,0.6899999976158142,unplugged,false
1751121188604000000,151.116,0.6899999976158142,unplugged,false
1751121189606000000,152.11800024414063,0.6899999976158142,unplugged,false
1751121190606000000,153.11800024414063,0.6899999976158142,unplugged,false
1751121191609000000,154.121,0.6899999976158142,unplugged,false
1751121192609000000,155.121,0.6899999976158142,unplugged,false
1751121193609000000,156.121,0.6899999976158142,unplugged,false
1751121194610000000,157.12199975585938,0.6899999976158142,unplugged,false
1751121195610000000,158.12199975585938,0.6899999976158142,unplugged,false
1751121196611000000,159.123,0.6899999976158142,unplugged,false
1751121197609000000,160.121,0.6899999976158142,unplugged,false
1751121198611000000,161.123,0.6899999976158142,unplugged,false
1751121199610000000,162.12199975585938,0.6899999976158142,unplugged,false
1751121200611000000,163.123,0.6899999976158142,unplugged,false
1751121201611000000,164.123,0.6899999976158142,unplugged,false
1751121202611000000,165.123,0.6899999976158142,unplugged,false
1751121203612000000,166.124,0.6899999976158142,unplugged,false
1751121204614000000,167.1260002441406,0.6899999976158142,unplugged,false
1751121205612000000,168.124,0.6899999976158142,unplugged,false
1751121206614000000,169.1260002441406,0.6899999976158142,unplugged,false
1751121207615000000,170.127,0.6899999976158142,unplugged,false
1751121208615000000,171.127,0.6899999976158142,unplugged,false
1751121209617000000,172.129,0.6899999976158142,unplugged,false
1751121210678000000,173.19000024414063,0.6899999976158142,unplugged,false
1751121211618000000,174.1299997558594,0.6899999976158142,unplugged,false
1751121212618000000,175.1299997558594,0.6899999976158142,unplugged,false
1751121213618000000,176.1299997558594,0.6899999976158142,unplugged,false
1751121214619000000,177.131,0.6899999976158142,unplugged,false
1751121215620000000,178.132,0.6899999976158142,unplugged,false
1751121216623000000,179.135,0.6899999976158142,unplugged,false
1751121217621000000,180.133,0.6899999976158142,unplugged,false
1751121218623000000,181.135,0.6899999976158142,unplugged,false
1751121219622000000,182.13400024414062,0.6899999976158142,unplugged,false
1751121220625000000,183.137,0.6899999976158142,unplugged,false
1751121221627000000,184.139,0.6899999976158142,unplugged,false
1751121222622000000,185.13400024414062,0.6899999976158142,unplugged,false
1751121223624000000,186.136,0.6899999976158142,unplugged,false
1751121224626000000,187.13799975585937,0.6899999976158142,unplugged,false
1751121225625000000,188.137,0.6899999976158142,unplugged,false
1751121226634000000,189.14599975585938,0.6899999976158142,unplugged,false
1751121227625000000,190.137,0.6899999976158142,unplugged,false
1751121228628000000,191.14,0.6899999976158142,unplugged,false
1751121229632000000,192.144,0.6899999976158142,unplugged,false
1751121230627000000,193.139,0.6899999976158142,unplugged,false
1751121231627000000,194.139,0.6899999976158142,unplugged,false
1751121232629000000,195.141,0.6899999976158142,unplugged,false
1751121233634000000,196.14599975585938,0.6899999976158142,unplugged,false
1751121234636000000,197.148,0.6899999976158142,unplugged,false
1751121235636000000,198.148,0.6899999976158142,unplugged,false
1751121236635000000,199.147,0.6899999976158142,unplugged,false
1751121237640000000,200.152,0.6899999976158142,unplugged,false
1751121238640000000,201.152,0.6899999976158142,unplugged,false
1751121239637000000,202.149,0.6899999976158142,unplugged,false
1751121240638000000,203.1500002441406,0.6899999976158142,unplugged,false
1751121241638000000,204.1500002441406,0.6899999976158142,unplugged,false
1751121242641000000,205.153,0.6899999976158142,unplugged,false
1751121243641000000,206.153,0.6899999976158142,unplugged,false
1751121244647000000,207.159,0.6899999976158142,unplugged,false
1751121245657000000,208.169,0.6899999976158142,unplugged,false
1751121246648000000,209.16,0.6899999976158142,unplugged,false
1751121247648000000,210.16,0.6899999976158142,unplugged,false
1751121248653000000,211.165,0.6899999976158142,unplugged,false
1751121249649000000,212.161,0.6899999976158142,unplugged,false
1751121250650000000,213.16199975585937,0.6899999976158142,unplugged,false
1751121251651000000,214.163,0.6899999976158142,unplugged,false
1751121252651000000,215.163,0.6899999976158142,unplugged,false
1751121253654000000,216.16600024414063,0.6899999976158142,unplugged,false
1751121254653000000,217.165,0.6899999976158142,unplugged,false
1751121255653000000,218.165,0.6899999976158142,unplugged,false
1751121256654000000,219.16600024414063,0.6899999976158142,unplugged,false
1751121257655000000,220.167,0.6899999976158142,unplugged,false
1751121258663000000,221.175,0.6899999976158142,unplugged,false
1751121259658000000,222.16999975585938,0.6899999976158142,unplugged,false
1751121260658000000,223.16999975585938,0.6899999976158142,unplugged,false
1751121261660000000,224.172,0.6899999976158142,unplugged,false
1751121262660000000,225.172,0.6899999976158142,unplugged,false
1751121263662000000,226.17400024414061,0.6899999976158142,unplugged,false
1751121264671000000,227.183,0.6899999976158142,unplugged,false
1751121265661000000,228.173,0.6899999976158142,unplugged,false
1751121266667000000,229.179,0.6899999976158142,unplugged,false
1751121267664000000,230.176,0.6899999976158142,unplugged,false
1751121268666000000,231.1779997558594,0.6899999976158142,unplugged,false
1751121269667000000,232.179,0.6899999976158142,unplugged,false
1751121270666000000,233.1779997558594,0.6899999976158142,unplugged,false
1751121271666000000,234.1779997558594,0.6899999976158142,unplugged,false
1751121272669000000,235.181,0.6899999976158142,unplugged,false
1751121273668000000,236.18,0.6899999976158142,unplugged,false
1751121274669000000,237.181,0.6899999976158142,unplugged,false
1751121275674000000,238.18599975585937,0.6899999976158142,unplugged,false
1751121276670000000,239.18200024414062,0.6899999976158142,unplugged,false
1751121277670000000,240.18200024414062,0.6899999976158142,unplugged,false
1751121278672000000,241.184,0.6899999976158142,unplugged,false
1751121279671000000,242.183,0.6899999976158142,unplugged,false
1751121280675000000,243.187,0.6899999976158142,unplugged,false
1751121281673000000,244.185,0.6899999976158142,unplugged,false
1751121282674000000,245.18599975585937,0.6899999976158142,unplugged,false
1751121283674000000,246.18599975585937,0.6899999976158142,unplugged,false
1751121284690000000,247.20199975585936,0.6899999976158142,unplugged,false
