time,seconds_elapsed,z,y,x
1747542848990827000,0.076826904296875,7.2270002365112305,6.491000175476074,1.3389999866485596
1747542849000420600,0.086420654296875,8.178999900817871,5.269999980926514,1.215999960899353
1747542849010015000,0.096014892578125,8.824999809265137,4.136000156402588,1.0850000381469727
1747542849019610400,0.1056103515625,9.178000450134277,3.2909998893737793,1.0420000553131104
1747542849029205000,0.115205078125,9.338000297546387,2.7890000343322754,1.0880000591278076
1747542849038798600,0.124798583984375,9.378000259399414,2.5350000858306885,1.3380000591278076
1747542849048393000,0.13439306640625,9.319999694824219,2.546999931335449,1.6729999780654907
1747542849057988000,0.143988037109375,9.20199966430664,2.7090001106262207,2.0350000858306885
1747542849067582700,0.153582763671875,9.055999755859375,3.005000114440918,2.26200008392334
1747542849077176300,0.16317626953125,8.928999900817871,3.2799999713897705,2.381999969482422
1747542849086770700,0.172770751953125,8.928000450134277,3.2769999504089355,2.3889999389648438
1747542849096365800,0.18236572265625,8.942000389099121,3.25,2.375
1747542849105960400,0.19196044921875,8.954999923706055,3.2279999256134033,2.3519999980926514
1747542849115554000,0.201553955078125,8.968000411987305,3.2119998931884766,2.325000047683716
1747542849125148400,0.2111484375,8.979999542236328,3.2009999752044678,2.2960000038146973
1747542849134743800,0.220743896484375,8.989999771118164,3.194999933242798,2.265000104904175
1747542849144338000,0.230337890625,8.998000144958496,3.193000078201294,2.2330000400543213
1747542849153931800,0.239931884765625,9.005999565124512,3.193000078201294,2.2009999752044678
1747542849163526100,0.249526123046875,9.013999938964844,3.193000078201294,2.1689999103546143
1747542849173121300,0.259121337890625,9.02299976348877,3.191999912261963,2.135999917984009
1747542849182715600,0.268715576171875,9.031999588012695,3.188999891281128,2.0999999046325684
1747542849192309200,0.278309326171875,9.041999816894531,3.186000108718872,2.061000108718872
1747542849201903600,0.287903564453125,9.053000450134277,3.180999994277954,2.0190000534057617
1747542849211499000,0.2974990234375,9.064000129699707,3.177000045776367,1.9759999513626099
1747542849221093400,0.30709326171875,9.072999954223633,3.1760001182556152,1.934000015258789
1747542849230687000,0.31668701171875,9.081000328063965,3.177999973297119,1.8960000276565552
1747542849240281300,0.32628125,9.086000442504883,3.180999994277954,1.8650000095367432
1747542849249876500,0.33587646484375,9.08899974822998,3.184999942779541,1.8450000286102295
1747542849259471000,0.34547119140625,9.08899974822998,3.190000057220459,1.8339999914169312
1747542849269064700,0.355064697265625,9.08899974822998,3.194000005722046,1.8289999961853027
1747542849278659000,0.3646591796875,9.088000297546387,3.197999954223633,1.8270000219345093
1747542849307442400,0.3934423828125,9.081000328063965,3.2200000286102295,1.8200000524520874
1747542849317036800,0.403036865234375,9.07800006866455,3.2300000190734863,1.819000005722046
1747542849326632200,0.412632080078125,9.074000358581543,3.240999937057495,1.8209999799728394
1747542849336226300,0.422226318359375,9.069000244140625,3.250999927520752,1.8279999494552612
1747542849345820200,0.431820068359375,9.060999870300293,3.2639999389648438,1.843000054359436
1747542849355414500,0.44141455078125,9.052000045776367,3.2780001163482666,1.8639999628067017
1747542849365009700,0.451009765625,9.041000366210938,3.2950000762939453,1.8849999904632568
1747542849374604000,0.46060400390625,9.029999732971191,3.315999984741211,1.902999997138977
1747542849384197600,0.47019775390625,9.019000053405762,3.3380000591278076,1.9179999828338623
1747542849393792000,0.4797919921875,9.008000373840332,3.3610000610351562,1.9290000200271606
1747542849403387400,0.489387451171875,8.998000144958496,3.382999897003174,1.934000015258789
1747542849412981800,0.498981689453125,8.989999771118164,3.4049999713897705,1.934999942779541
1747542849422575600,0.50857568359375,8.980999946594238,3.430000066757202,1.934999942779541
1747542849432170000,0.518169921875,8.970000267028809,3.4579999446868896,1.9329999685287476
1747542849441765000,0.52776513671875,8.958000183105469,3.490999937057495,1.9279999732971191
1747542849451359500,0.537359375,8.946000099182129,3.5280001163482666,1.9199999570846558
1747542849460953300,0.546953369140625,8.932000160217285,3.569000005722046,1.9079999923706055
1747542849470547700,0.556547607421875,8.918999671936035,3.6110000610351562,1.8899999856948853
1747542849480142800,0.566142822265625,8.907999992370605,3.6510000228881836,1.8639999628067017
1747542849489737200,0.5757373046875,8.897000312805176,3.691999912261963,1.8370000123977661
1747542849499330800,0.585330810546875,8.883000373840332,3.7360000610351562,1.815999984741211
1747542849508925200,0.59492529296875,8.86400032043457,3.7820000648498535,1.809999942779541
1747542849518520600,0.6045205078125,8.842000007629395,3.8299999237060547,1.8170000314712524
1747542849528115000,0.614114990234375,8.819000244140625,3.877000093460083,1.8300000429153442
1747542849537708800,0.623708740234375,8.795000076293945,3.921999931335449,1.850000023841858
1747542849556898300,0.642898193359375,8.741000175476074,4.013000011444092,1.9110000133514404
1747542849566492700,0.65249267578125,8.713000297546387,4.059000015258789,1.9420000314712524
1747542849576086300,0.662086181640625,8.6850004196167,4.104000091552734,1.972000002861023
1747542849585681000,0.671680908203125,8.657999992370605,4.144999980926514,2.002000093460083
1747542849595276000,0.681276123046875,8.635000228881836,4.177999973297119,2.0320000648498535
1747542849604870700,0.69087060546875,8.616999626159668,4.202000141143799,2.059999942779541
1747542849614464000,0.700464111328125,8.604999542236328,4.2170000076293945,2.0810000896453857
1747542849624058600,0.71005859375,8.597000122070312,4.2270002365112305,2.0929999351501465
1747542849633653800,0.71965380859375,8.592000007629395,4.236000061035156,2.0959999561309814
1747542849643248000,0.729248046875,8.586999893188477,4.247000217437744,2.0920000076293945
1747542849652841700,0.738841796875,8.583000183105469,4.261000156402588,2.0820000171661377
1747542849662436400,0.748436279296875,8.579000473022461,4.275000095367432,2.066999912261963
1747542849672031500,0.758031494140625,8.57800006866455,4.2870001792907715,2.0480000972747803
1747542849681626000,0.767626220703125,8.581000328063965,4.291999816894531,2.0269999504089355
1747542849691219700,0.7772197265625,8.588000297546387,4.284999847412109,2.010999917984009
1747542849700814000,0.78681396484375,8.595999717712402,4.26800012588501,2.009999990463257
1747542849710409200,0.7964091796875,8.604999542236328,4.243000030517578,2.0269999504089355
1747542849720003600,0.806003662109375,8.609999656677246,4.2170000076293945,2.061000108718872
1747542849729597400,0.815597412109375,8.607999801635742,4.196000099182129,2.1070001125335693
1747542849739191600,0.825191650390625,8.598999977111816,4.189000129699707,2.1589999198913574
1747542849748787000,0.834786865234375,8.581999778747559,4.197999954223633,2.2109999656677246
1747542849758381300,0.84438134765625,8.557999610900879,4.2230000495910645,2.25600004196167
1747542849767975200,0.85397509765625,8.529000282287598,4.263000011444092,2.2880001068115234
1747542849777569500,0.863569580078125,8.49899959564209,4.314000129699707,2.305000066757202
1747542849787165000,0.8731650390625,8.468999862670898,4.369999885559082,2.306999921798706
1747542849796759000,0.882759033203125,8.442000389099121,4.428999900817871,2.2960000038146973
1747542849806353000,0.892352783203125,8.418000221252441,4.486000061035156,2.2730000019073486
1747542849815947300,0.901947265625,8.39900016784668,4.539000034332275,2.23799991607666
1747542849825542400,0.91154248046875,8.380999565124512,4.590000152587891,2.200000047683716
1747542849835136800,0.92113671875,8.36400032043457,4.638000011444092,2.1649999618530273
1747542849844730400,0.93073046875,8.345000267028809,4.683000087738037,2.1410000324249268
1747542849854324700,0.94032470703125,8.324000358581543,4.723999977111816,2.131999969482422
1747542849863920000,0.949920166015625,8.303999900817871,4.758999824523926,2.132999897003174
1747542849873514500,0.959514404296875,8.288000106811523,4.785999774932861,2.13700008392334
1747542849883108000,0.969108154296875,8.279999732971191,4.798999786376953,2.138000011444092
1747542849892702700,0.97870263671875,8.281999588012695,4.796999931335449,2.134999990463257
1747542849902297900,0.9882978515625,8.291999816894531,4.7820000648498535,2.130000114440918
1747542849911892200,0.997892333984375,8.307999610900879,4.756999969482422,2.124000072479248
1747542849921486000,1.007486083984375,8.32699966430664,4.724999904632568,2.11899995803833
1747542849931080400,1.01708056640625,8.347999572753906,4.690000057220459,2.114000082015991
1747542849940675600,1.026675537109375,8.371999740600586,4.64900016784668,2.1080000400543213
1747542849950270000,1.03627001953125,8.39799976348877,4.605999946594238,2.1029999256134033
1747542849959863600,1.045863525390625,8.420999526977539,4.560999870300293,2.1050000190734863
1747542849969458200,1.055458251953125,8.442000389099121,4.515999794006348,2.117000102996826
1747542849979053300,1.06505322265625,8.460000038146973,4.473999977111816,2.135999917984009
1747542849988648000,1.07464794921875,8.475000381469727,4.434000015258789,2.1610000133514404
1747542849998241300,1.0842412109375,8.486000061035156,4.396999835968018,2.193000078201294
1747542850007836000,1.0938359375,8.494000434875488,4.361999988555908,2.2320001125335693
1747542850017431000,1.10343115234375,8.496000289916992,4.335000038146973,2.2769999504089355
1747542850027025400,1.113025390625,8.491999626159668,4.318999767303467,2.321000099182129
1747542850036619000,1.122618896484375,8.482999801635742,4.316999912261963,2.3580000400543213
1747542850046213400,1.13221337890625,8.470000267028809,4.327000141143799,2.388000011444092
1747542850055808800,1.141808837890625,8.45300006866455,4.3470001220703125,2.4110000133514404
1747542850065403400,1.1514033203125,8.432999610900879,4.375,2.430000066757202
1747542850074997000,1.1609970703125,8.40999984741211,4.408999919891357,2.447999954223633
1747542850084591400,1.17059130859375,8.383999824523926,4.447000026702881,2.4679999351501465
1747542850094186500,1.1801865234375,8.35200023651123,4.492000102996826,2.494999885559082
1747542850103780900,1.18978076171875,8.3149995803833,4.539999961853027,2.5309998989105225
1747542850113374700,1.199374755859375,8.27400016784668,4.591000080108643,2.5739998817443848
