time,seconds_elapsed,z,y,x
1747282725854105900,0.29110595703125,0.012374999932944775,-0.011962499469518661,-0.0013749999925494194
1747282725863701800,0.30070166015625,0.013612499460577965,-0.009487500414252281,-0.0037124999798834324
1747282725873298000,0.3102978515625,0.011137500405311584,-0.009487500414252281,-0.0037124999798834324
1747282725882893300,0.319893310546875,0.008662499487400055,-0.007012499962002039,-0.00013749999925494194
1747282725892488000,0.329488037109375,0.008662499487400055,-0.0032999999821186066,0.004812499973922968
1747282725902083300,0.339083251953125,0.011137500405311584,-0.002062499988824129,0.007287499960511923
1747282725911679500,0.348679443359375,0.011137500405311584,-0.0057749999687075615,0.007287499960511923
1747282725921275000,0.35827490234375,0.007424999959766865,-0.007012499962002039,0.0085249999538064
1747282725930869500,0.367869384765625,0.005087499972432852,-0.0032999999821186066,0.009624999947845936
1747282725940465000,0.37746484375,0.002612499985843897,0.003987499978393316,0.013337500393390656
1747282725950060800,0.387060791015625,0.0013749999925494194,0.006462499964982271,0.0170499999076128
1747282725959656400,0.396656494140625,0.002612499985843897,0.006462499964982271,0.018287500366568565
1747282725969251000,0.4062509765625,0.002612499985843897,0.003987499978393316,0.014574999921023846
1747282725978846500,0.415846435546875,0.0038499999791383743,0.002749999985098839,0.010862499475479126
1747282725988442400,0.4254423828125,0.005087499972432852,0.0002749999985098839,0.007287499960511923
1747282725998038000,0.4350380859375,0.006187499966472387,-0.004537499975413084,0.004812499973922968
1747282726007632400,0.44463232421875,0.007424999959766865,-0.0032999999821186066,0.0035749999806284904
1747282726017228000,0.45422802734375,0.00989999994635582,-0.0009624999947845936,0.0010999999940395355
1747282726026824000,0.463823974609375,0.00989999994635582,-0.0009624999947845936,-0.0013749999925494194
1747282726036419600,0.473419677734375,0.008662499487400055,-0.002062499988824129,-0.00013749999925494194
1747282726046014000,0.483013916015625,0.007424999959766865,-0.0009624999947845936,0.002337499987334013
1747282726055609300,0.492609375,0.008662499487400055,0.006462499964982271,0.006049999967217445
1747282726065205500,0.50220556640625,0.008662499487400055,0.008937500417232513,0.007287499960511923
1747282726074801200,0.51180126953125,0.008662499487400055,0.002749999985098839,0.004812499973922968
1747282726084395500,0.5213955078125,0.007424999959766865,-0.0032999999821186066,-0.0013749999925494194
1747282726093991000,0.530990966796875,0.005087499972432852,-0.0032999999821186066,-0.006187499966472387
1747282726103587300,0.54058740234375,0.005087499972432852,0.0002749999985098839,-0.007424999959766865
1747282726113182500,0.550182373046875,0.006187499966472387,-0.0009624999947845936,-0.00494999997317791
1747282726122777000,0.559777099609375,0.006187499966472387,-0.007012499962002039,-0.0013749999925494194
1747282726132372500,0.56937255859375,0.008662499487400055,-0.010724999941885471,0.002337499987334013
1747282726141968600,0.57896875,0.013612499460577965,-0.009487500414252281,0.002337499987334013
1747282726151564000,0.58856396484375,0.01718750037252903,-0.008249999955296516,-0.00013749999925494194
1747282726161158700,0.59815869140625,0.018424998968839645,-0.0009624999947845936,-0.002474999986588955
1747282726170754000,0.607754150390625,0.018424998968839645,0.008937500417232513,-0.006187499966472387
1747282726180350200,0.61735009765625,0.01718750037252903,0.01746249943971634,-0.007424999959766865
1747282726189945600,0.626945556640625,0.01484999991953373,0.016224998980760574,-0.006187499966472387
1747282726199540200,0.636540283203125,0.013612499460577965,0.010037500411272049,-0.00494999997317791
1747282726209135600,0.646135498046875,0.012374999932944775,0.0015124999918043613,-0.00494999997317791
1747282726218731800,0.655731689453125,0.012374999932944775,-0.008249999955296516,-0.011137500405311584
1747282726228327200,0.6653271484375,0.008662499487400055,-0.008249999955296516,-0.0147124994546175
1747282726237921800,0.674921875,0.007424999959766865,-0.002062499988824129,-0.01347499992698431
1747282726247517200,0.68451708984375,0.00989999994635582,0.0002749999985098839,-0.006187499966472387
1747282726257113300,0.69411328125,0.01484999991953373,-0.002062499988824129,0.002337499987334013
1747282726266708700,0.703708740234375,0.020899999886751175,-0.004537499975413084,0.0085249999538064
1747282726276303400,0.713303466796875,0.028187500312924385,-0.011962499469518661,0.0085249999538064
1747282726285898800,0.722898681640625,0.03684999793767929,-0.018012499436736107,0.004812499973922968
1747282726295495000,0.732494873046875,0.04661250114440918,-0.013062499463558197,-0.007424999959766865
