time,seconds_elapsed,lux
1751119823865656600,0.287656494140625,14.960000038146973
1751119824025631000,0.447630859375,17.239999771118164
1751119824185640000,0.607639892578125,15.470000267028809
1751119824345635300,0.76763525390625,15.59000015258789
1751119824505643500,0.9276435546875,41.130001068115234
1751119824666220500,1.088220458984375,32.95000076293945
1751119824825684700,1.247684814453125,23.59000015258789
1751119824985645000,1.40764501953125,16.079999923706055
1751119825145872000,1.567871826171875,5.650000095367432
1751119825305421000,1.727421142578125,1.9500000476837158
1751119825465689300,1.887689453125,0.41999998688697815
1751119825626340000,2.048340087890625,0
1751119825785634800,2.207634765625,0
1751119825945638100,2.36763818359375,0
1751119826105634800,2.527634765625,0
1751119826265631200,2.68763134765625,0
1751119826425654500,2.847654541015625,0
1751119826586000100,3.008000244140625,0
1751119826745739800,3.16773974609375,0
1751119826905695000,3.327695068359375,0
1751119827065657600,3.48765771484375,0
1751119827225668000,3.647668212890625,0
1751119827385638400,3.807638427734375,0
1751119827545671700,3.967671630859375,0
1751119827706216400,4.128216552734375,0
1751119827865639000,4.287638916015625,0
1751119828025637000,4.44763720703125,0
1751119828185646000,4.60764599609375,0
1751119828345656000,4.767656005859375,0
1751119828505632500,4.927632568359375,0
1751119828665731300,5.0877314453125,0
1751119828825644800,5.247644775390625,0
1751119828985672700,5.407672607421875,0
1751119829145648600,5.567648681640625,0
1751119829305644000,5.72764404296875,0
1751119829465635000,5.887635009765625,0
1751119829625966600,6.047966552734375,0
1751119829785674800,6.2076748046875,0
1751119829945647000,6.367647216796875,0
1751119830105653000,6.527653076171875,0
1751119830265667300,6.687667236328125,0
1751119830425642200,6.847642333984375,0
1751119830585696800,7.00769677734375,0
1751119830745958100,7.167958251953125,0
1751119830905644000,7.32764404296875,0
1751119831065645800,7.487645751953125,0
1751119831225637400,7.647637451171875,0
1751119831385635600,7.807635498046875,0
1751119831545643500,7.9676435546875,0
1751119831706254600,8.128254638671875,0
1751119831865647600,8.287647705078125,0
1751119832025642500,8.447642578125,0
1751119832185624000,8.6076240234375,0
1751119832345689900,8.76768994140625,0
1751119832505678800,8.927678955078125,0
1751119832665986000,9.087986083984376,0
1751119832825730000,9.24772998046875,0
1751119832985667000,9.4076669921875,0
1751119833145656600,9.567656494140625,0
1751119833305641000,9.727640869140625,0
1751119833465645800,9.887645751953125,0
1751119833625634000,10.047634033203124,0
1751119833786267100,10.20826708984375,0
1751119833945661000,10.367660888671875,0
1751119834105651700,10.527651611328125,0
1751119834265714400,10.68771435546875,0
1751119834425666600,10.84766650390625,0
1751119834585640200,11.00764013671875,0
1751119834746253300,11.16825341796875,0
1751119834905636900,11.327636962890624,0
1751119835065635000,11.487635009765626,0
1751119835225633000,11.647633056640625,0
1751119835385634600,11.807634521484376,0
1751119835545651700,11.967651611328124,0
1751119835705950000,12.127949951171875,0
1751119835865705700,12.287705810546875,0
1751119836025658400,12.447658447265624,0
1751119836185569300,12.6075693359375,0
1751119836345671200,12.767671142578125,0
1751119836505634000,12.927634033203125,0
1751119836665576700,13.08757666015625,0
1751119836826214400,13.24821435546875,0
1751119836985641200,13.40764111328125,0
1751119837145642500,13.567642578125,0
1751119837305641700,13.727641845703126,0
1751119837465647900,13.88764794921875,0
1751119837625667000,14.0476669921875,0
1751119837785866800,14.20786669921875,0
1751119837945691600,14.367691650390626,0
1751119838105650000,14.52764990234375,0
1751119838265664000,14.6876640625,0
1751119838425656300,14.84765625,0
1751119838585638700,15.007638671875,0.07999999821186066
1751119838745955600,15.16795556640625,0.3400000035762787
1751119838905695000,15.327695068359375,0.3400000035762787
1751119839065637400,15.487637451171874,0.3400000035762787
1751119839225640000,15.647639892578125,0.5
1751119839385662200,15.807662109375,0
1751119839545656600,15.967656494140625,0
1751119839705711400,16.12771142578125,0.3400000035762787
1751119839865912300,16.287912353515626,0.17000000178813934
1751119840025651200,16.447651123046874,0.25
1751119840185638100,16.60763818359375,0.41999998688697815
1751119840345657000,16.767656982421876,0.5099999904632568
1751119840505634800,16.927634765625,0
1751119840665631500,17.087631591796875,0
1751119840826255400,17.24825537109375,0.3400000035762787
1751119840985649700,17.407649658203123,0.3400000035762787
1751119841145645600,17.5676455078125,0.25
1751119841305650700,17.727650634765624,0.3400000035762787
1751119841465643300,17.887643310546874,0.07999999821186066
1751119841625706800,18.047706787109377,0
1751119841785955600,18.20795556640625,0
1751119841945678800,18.367678955078127,0.07999999821186066
1751119842105638400,18.527638427734374,0.07999999821186066
1751119842265641700,18.687641845703126,0
1751119842425650700,18.847650634765625,0.07999999821186066
1751119842585645600,19.0076455078125,0
1751119842745633500,19.167633544921873,0
1751119842906256600,19.328256591796876,0
1751119843065651700,19.487651611328126,0
1751119843225662700,19.647662841796876,0
1751119843385610200,19.8076103515625,0
1751119843545664500,19.96766455078125,0
1751119843705648000,20.127648193359374,0
1751119843866269400,20.28826953125,0
1751119844025638000,20.447637939453124,0
1751119844185634300,20.60763427734375,0
1751119844345642200,20.767642333984377,0
1751119844505632500,20.927632568359375,0
1751119844665636400,21.08763623046875,0
1751119844825624300,21.247624267578125,0
1751119844985726500,21.4077265625,0
1751119845145668000,21.567668212890624,0
1751119845305648600,21.727648681640623,0
1751119845465641500,21.887641357421874,0
1751119845625699600,22.047699462890623,0
1751119845785568500,22.207568603515625,0
1751119845946263300,22.36826318359375,0
1751119846105637000,22.52763720703125,0
1751119846265640200,22.68764013671875,0
1751119846425648600,22.847648681640624,0
1751119846585646800,23.007646728515624,0
1751119846745651000,23.16765087890625,0
1751119846906150000,23.32814990234375,0
1751119847065354000,23.48735400390625,0
1751119847225650200,23.647650146484374,0
1751119847385634800,23.807634765625,0
1751119847545657300,23.9676572265625,0
1751119847705639200,24.12763916015625,0
1751119847865640700,24.287640625,0
1751119848025696300,24.4476962890625,0
1751119848185661400,24.607661376953125,0
1751119848345666000,24.767666015625,0
1751119848505654800,24.92765478515625,0
1751119848665650000,25.08764990234375,0
1751119848825821200,25.2478212890625,0
1751119848986252800,25.408252685546874,0
1751119849145669000,25.567669189453124,0
1751119849305658400,25.727658447265625,0
1751119849465638400,25.887638427734377,0
1751119849625658000,26.047658203125,0
1751119849785638700,26.207638671875,0
1751119849946273000,26.36827294921875,0
1751119850105674000,26.527674072265626,0
1751119850265645300,26.687645263671875,0
1751119850425619500,26.847619384765625,0
1751119850585684200,27.007684326171876,0
1751119850745657000,27.167656982421875,0
1751119850905638100,27.32763818359375,0
1751119851065666600,27.48766650390625,0
1751119851225630700,27.647630615234377,0
1751119851385633500,27.807633544921874,0
1751119851545644000,27.96764404296875,0
1751119851705631500,28.127631591796874,0
1751119851865588700,28.287588623046876,0
1751119852026235600,28.448235595703125,0
1751119852185657300,28.6076572265625,0
1751119852345655600,28.767655517578124,0
1751119852505658400,28.927658447265625,0
1751119852665631000,29.087630859375,0
1751119852825633800,29.2476337890625,0
1751119852986253800,29.40825390625,0
1751119853145647600,29.567647705078127,0
1751119853305638000,29.727637939453125,0
1751119853465632000,29.887632080078124,0
1751119853625542000,30.0475419921875,0
1751119853785685800,30.207685791015624,0
1751119853945649000,30.36764892578125,0
1751119854105670000,30.527669921875,0
1751119854265561300,30.687561279296876,0
1751119854425638700,30.847638671875,0
1751119854585646000,31.00764599609375,0
1751119854745654000,31.167654052734374,0
1751119854905596700,31.3275966796875,0
1751119855066217500,31.488217529296875,0
1751119855225648600,31.647648681640625,0
1751119855385642000,31.80764208984375,0
1751119855545652200,31.96765234375,0
1751119855705640200,32.12764013671875,0
1751119855865687000,32.28768701171875,0
1751119856026198500,32.448198486328124,0
1751119856185644800,32.607644775390625,0
1751119856345652000,32.76765185546875,0
1751119856505650700,32.92765063476563,0
1751119856665635000,33.08763500976563,0
1751119856825628700,33.24762866210938,0
1751119856985622300,33.40762231445313,0
1751119857145694200,33.567694091796874,0
1751119857305642200,33.72764233398438,0
1751119857465702000,33.887701904296875,0
1751119857625436400,34.0474365234375,0
1751119857785693400,34.207693359375,0
1751119857945661000,34.36766088867188,0
1751119858106289200,34.5282890625,0
1751119858265635000,34.68763500976563,0
1751119858425632300,34.84763232421875,0
1751119858585637600,35.0076376953125,0
1751119858745643000,35.16764306640625,0
1751119858905628200,35.327628173828124,0
1751119859066245600,35.48824560546875,0
1751119859225653200,35.6476533203125,0
1751119859385648600,35.80764868164062,0
1751119859545655600,35.96765551757812,0
1751119859705666600,36.12766650390625,0
1751119859865649200,36.28764916992188,0
1751119860025634800,36.447634765625,0
1751119860185704700,36.60770458984375,0
1751119860345658400,36.767658447265624,0
1751119860505642500,36.927642578125,0
1751119860665634300,37.08763427734375,0
1751119860825639700,37.2476396484375,0
1751119860985614000,37.407614013671875,0
1751119861145747000,37.56774682617188,0
1751119861305660700,37.72766064453125,0
1751119861465651000,37.88765087890625,0
1751119861625726200,38.04772631835937,0
1751119861785665300,38.20766528320313,0
1751119861945645600,38.3676455078125,0
1751119862106260500,38.528260498046876,0
1751119862265648000,38.68764819335937,0
1751119862425650000,38.84764990234375,0
1751119862585641200,39.00764111328125,0
1751119862745649400,39.1676494140625,0
1751119862905627600,39.32762768554687,0
1751119863066114300,39.4881142578125,0
1751119863225668000,39.64766821289062,0
1751119863385649700,39.807649658203125,0
1751119863545649000,39.96764892578125,0
1751119863705641000,40.12764086914063,0
1751119863865633300,40.28763330078125,0
1751119864025575200,40.4475751953125,0
1751119864186231000,40.60823095703125,0
1751119864345647900,40.76764794921875,0
1751119864505648600,40.927648681640626,0
1751119864665654800,41.08765478515625,0
1751119864825651700,41.24765161132812,0
1751119864985643500,41.4076435546875,0
1751119865145915100,41.5679150390625,0
1751119865305655000,41.727655029296876,0
1751119865465653200,41.8876533203125,0
1751119865625448700,42.04744873046875,0
1751119865785643500,42.2076435546875,0
1751119865945645800,42.36764575195313,0
1751119866105950200,42.5279501953125,0
1751119866265692000,42.68769189453125,0
1751119866425651700,42.847651611328125,0
1751119866585637600,43.0076376953125,0
1751119866745652500,43.16765258789062,0
1751119866905675500,43.32767553710938,0
