time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1751119823835762700,0.2577626953125,0.8642090559005737,0.1434580683708191,0.006024278700351715,0.48220962285995483,0.13265980780124664,-0.2565711736679077,-2.106560230255127
1751119823853930200,0.27593017578125,0.8671367168426514,0.1480501890182495,0.005754850804805756,0.4755232334136963,0.13598501682281494,-0.2653351128101349,-2.120215892791748
1751119823873820400,0.2958203125,0.868625283241272,0.14991411566734314,0.008039221167564392,0.47214043140411377,0.13283130526542664,-0.2713472843170166,-2.127647638320923
1751119823883765500,0.305765625,0.8691399693489075,0.15048807859420776,0.010551773011684418,0.4709424078464508,0.12857186794281006,-0.2749813497066498,-2.1306052207946777
1751119823903655700,0.32565576171875,0.869671642780304,0.15021678805351257,0.015266463160514832,0.46990588307380676,0.11952544748783112,-0.27924105525016785,-2.133948564529419
1751119823913600800,0.335600830078125,0.8707507252693176,0.1505250334739685,0.015006892383098602,0.46781063079833984,0.11962708830833435,-0.2798175811767578,-2.138665199279785
1751119823923545600,0.345545654296875,0.8716824650764465,0.15134406089782715,0.013589218258857727,0.4658435583114624,0.12237949669361115,-0.2801593840122223,-2.1426477432250977
1751119823933490700,0.35549072265625,0.8719272613525391,0.15251430869102478,0.012466669082641602,0.46504271030426025,0.12535201013088226,-0.28125113248825073,-2.143827199935913
1751119823943435800,0.365435791015625,0.8712019920349121,0.15406019985675812,0.012517228722572327,0.4658951163291931,0.12716089189052582,-0.2838967740535736,-2.141188859939575
1751119823953380900,0.375380859375,0.870619535446167,0.15605047345161438,0.01364782452583313,0.46628671884536743,0.12735547125339508,-0.28843140602111816,-2.1396076679229736
1751119823963326000,0.385325927734375,0.8702660799026489,0.15827825665473938,0.015655525028705597,0.46611934900283813,0.12604346871376038,-0.2943136394023895,-2.139369010925293
1751119823973271000,0.39527099609375,0.8702767491340637,0.16059505939483643,0.017882056534290314,0.46520936489105225,0.12417174875736237,-0.3006719648838043,-2.1408650875091553
1751119823983216000,0.405216064453125,0.870193362236023,0.16290664672851562,0.019951313734054565,0.46446794271469116,0.12262813001871109,-0.30684664845466614,-2.1419501304626465
1751119823993161000,0.415160888671875,0.8704617619514465,0.1650637835264206,0.02146456390619278,0.46313154697418213,0.12169711291790009,-0.31229689717292786,-2.144400119781494
1751119824003106000,0.42510595703125,0.8704026937484741,0.16697704792022705,0.02250460535287857,0.4625169634819031,0.1216193437576294,-0.3167628049850464,-2.14518666267395
1751119824013051100,0.435051025390625,0.8700562119483948,0.16865211725234985,0.022585302591323853,0.46257174015045166,0.12327297776937485,-0.31979110836982727,-2.1443140506744385
1751119824022996200,0.444996337890625,0.8696456551551819,0.16990536451339722,0.02160576730966568,0.4629431962966919,0.12651750445365906,-0.3210039436817169,-2.142662525177002
1751119824032941300,0.45494140625,0.8692135810852051,0.1705523133277893,0.01981087028980255,0.4636003375053406,0.13069739937782288,-0.32031068205833435,-2.1404428482055664
1751119824042886400,0.464886474609375,0.8689360022544861,0.17052248120307922,0.017428629100322723,0.4642237424850464,0.1351960003376007,-0.3178529739379883,-2.1384990215301514
1751119824052831500,0.47483154296875,0.8688252568244934,0.16999861598014832,0.014606274664402008,0.4647102653980255,0.13989900052547455,-0.314113587141037,-2.1370246410369873
1751119824062776600,0.484776611328125,0.8688335418701172,0.16928207874298096,0.011419802904129028,0.46503084897994995,0.14498059451580048,-0.3097043037414551,-2.135965347290039
1751119824072721700,0.4947216796875,0.8688518404960632,0.16859018802642822,0.007940612733364105,0.4653032124042511,0.15058866143226624,-0.30505889654159546,-2.1349594593048096
1751119824082666500,0.50466650390625,0.8687759637832642,0.16801536083221436,0.004195861518383026,0.4656826853752136,0.15682777762413025,-0.3003382086753845,-2.133606433868408
1751119824092611600,0.514611572265625,0.8686011433601379,0.16756370663642883,0.00022016465663909912,0.46617022156715393,0.16363964974880219,-0.29558271169662476,-2.131911277770996
1751119824102556700,0.524556640625,0.8683780431747437,0.16718453168869019,-0.0038736388087272644,0.4666878581047058,0.17073838412761688,-0.2908255457878113,-2.130107879638672
1751119824112501800,0.534501708984375,0.8681280612945557,0.1668141633272171,-0.007908180356025696,0.4672221839427948,0.17773325741291046,-0.2861306965351105,-2.1282973289489746
1751119824122446800,0.54444677734375,0.8678570985794067,0.1664324402809143,-0.011701680719852448,0.4677788019180298,0.1842804253101349,-0.2816401720046997,-2.1265125274658203
1751119824132392000,0.554391845703125,0.867592990398407,0.1660575121641159,-0.01508280634880066,0.4683122932910919,0.19008083641529083,-0.27756401896476746,-2.1248788833618164
1751119824142337000,0.5643369140625,0.8673816919326782,0.16569286584854126,-0.017829686403274536,0.4687543511390686,0.19472432136535645,-0.27414339780807495,-2.1235880851745605
1751119824152281900,0.57428173828125,0.8672240972518921,0.16533491015434265,-0.019810423254966736,0.46911829710006714,0.19798049330711365,-0.27150121331214905,-2.1226232051849365
1751119824162227000,0.58422705078125,0.8670753240585327,0.1650136411190033,-0.021030671894550323,0.4694802761077881,0.1999189853668213,-0.2696681022644043,-2.1217775344848633
1751119824172172000,0.594172119140625,0.8668656349182129,0.16475358605384827,-0.021606609225273132,0.4699562191963196,0.20081102848052979,-0.26854631304740906,-2.1207399368286133
1751119824182117000,0.6041171875,0.8665317296981812,0.1645468771457672,-0.021704599261283875,0.47065719962120056,0.20097950100898743,-0.26793357729911804,-2.11922287940979
1751119824192062200,0.614062255859375,0.8660467863082886,0.16435031592845917,-0.02148042619228363,0.4716390073299408,0.20067274570465088,-0.26759013533592224,-2.1170904636383057
1751119824202007300,0.62400732421875,0.8654227256774902,0.16412585973739624,-0.021040193736553192,0.47288668155670166,0.20003409683704376,-0.26735079288482666,-2.114379644393921
1751119824211952400,0.633952392578125,0.8646986484527588,0.16386306285858154,-0.0205298513174057,0.4743242859840393,0.1992882788181305,-0.2670723497867584,-2.111248254776001
1751119824221897200,0.643897216796875,0.8639084100723267,0.16372409462928772,-0.02020639181137085,0.47582489252090454,0.1990286409854889,-0.26681017875671387,-2.107872486114502
1751119824231842300,0.65384228515625,0.8631389141082764,0.16354027390480042,-0.020165756344795227,0.4772856831550598,0.19920815527439117,-0.2661990821361542,-2.1045641899108887
1751119824241787400,0.663787353515625,0.8624513149261475,0.16326065361499786,-0.020223841071128845,0.4786224961280823,0.19941750168800354,-0.26535260677337646,-2.1015775203704834
1751119824251732500,0.673732421875,0.861851692199707,0.16298413276672363,-0.020299114286899567,0.4797959327697754,0.19960848987102509,-0.26453185081481934,-2.098968505859375
1751119824261677600,0.683677490234375,0.861315131187439,0.16288301348686218,-0.020499572157859802,0.48078829050064087,0.20015652477741241,-0.26392877101898193,-2.096673011779785
1751119824271622700,0.69362255859375,0.8607794046401978,0.1630977988243103,-0.02100575715303421,0.4816550612449646,0.20155294239521027,-0.26358914375305176,-2.094459295272827
1751119824281567700,0.703567626953125,0.860145092010498,0.16368475556373596,-0.021868348121643066,0.48254939913749695,0.20399753749370575,-0.2635194957256317,-2.0919277667999268
1751119824291512600,0.7135126953125,0.8593385219573975,0.16473427414894104,-0.023066066205501556,0.4835658669471741,0.2075842320919037,-0.2638684809207916,-2.088805913925171
1751119824301457700,0.723457763671875,0.858390212059021,0.16641822457313538,-0.024420127272605896,0.48459380865097046,0.2121608853340149,-0.2651311457157135,-2.085282325744629
1751119824311402800,0.73340283203125,0.8574268817901611,0.16865399479866028,-0.025699928402900696,0.48544496297836304,0.2171802967786789,-0.26744186878204346,-2.081869602203369
1751119824321347800,0.743347900390625,0.856545090675354,0.17133527994155884,-0.026683315634727478,0.48599570989608765,0.22210203111171722,-0.27087730169296265,-2.0789411067962646
1751119824331293000,0.75329296875,0.8557489514350891,0.174334317445755,-0.027386292815208435,0.4862793982028961,0.22682535648345947,-0.2751985490322113,-2.0764753818511963
1751119824341238000,0.763238037109375,0.8549959659576416,0.17753103375434875,-0.027873508632183075,0.48640698194503784,0.23136547207832336,-0.2801095247268677,-2.0742626190185547
1751119824351183000,0.77318310546875,0.854241132736206,0.18090105056762695,-0.02811727672815323,0.4864652752876282,0.23567631840705872,-0.2855759263038635,-2.0721118450164795
1751119824361128000,0.7831279296875,0.853440523147583,0.18449054658412933,-0.028039470314979553,0.4865131378173828,0.23969677090644836,-0.29174119234085083,-2.0698626041412354
1751119824371073000,0.793072998046875,0.8525567054748535,0.18835338950157166,-0.027551263570785522,0.4865924119949341,0.24335314333438873,-0.2987768054008484,-2.0673882961273193
1751119824381018000,0.80301806640625,0.8515718579292297,0.19253139197826385,-0.026595503091812134,0.4867110252380371,0.2466050237417221,-0.3068108856678009,-2.064643383026123
1751119824400908300,0.822908203125,0.8494059443473816,0.2017802745103836,-0.023309186100959778,0.4868525564670563,0.2518415153026581,-0.32582494616508484,-2.058840036392212
