time,seconds_elapsed,z,y,x
1751119823835762700,0.2577626953125,-19.275001525878906,-27.375001907348633,37.20000076293945
1751119823873820400,0.2958203125,-19.05000114440918,-29.100000381469727,36
1751119823883765500,0.305765625,-18.900001525878906,-29.025001525878906,35.85000228881836
1751119823893710600,0.315710693359375,-19.125,-28.725000381469727,35.775001525878906
1751119823903655700,0.32565576171875,-19.650001525878906,-29.025001525878906,35.47500228881836
1751119823913600800,0.335600830078125,-18.825000762939453,-29.325000762939453,35.625
1751119823923545600,0.345545654296875,-18.825000762939453,-29.325000762939453,35.55000305175781
1751119823933490700,0.35549072265625,-18.525001525878906,-29.025001525878906,35.70000076293945
1751119823943435800,0.365435791015625,-19.05000114440918,-28.80000114440918,35.85000228881836
1751119823953380900,0.375380859375,-18.900001525878906,-29.100000381469727,35.70000076293945
1751119823963326000,0.385325927734375,-18.375,-29.325000762939453,35.400001525878906
1751119823973271000,0.39527099609375,-18.075000762939453,-29.700000762939453,35.17500305175781
1751119823983216000,0.405216064453125,-18.375,-30.000001907348633,35.17500305175781
1751119823993161000,0.415160888671875,-18,-30.075000762939453,34.875
1751119824003106000,0.42510595703125,-17.775001525878906,-30.000001907348633,35.10000228881836
1751119824013051100,0.435051025390625,-17.55000114440918,-29.700000762939453,35.32500076293945
1751119824022996200,0.444996337890625,-17.325000762939453,-29.475000381469727,35.47500228881836
1751119824032941300,0.45494140625,-17.55000114440918,-29.025001525878906,35.47500228881836
1751119824042886400,0.464886474609375,-17.025001525878906,-28.80000114440918,35.70000076293945
1751119824052831500,0.47483154296875,-16.5,-28.875001907348633,36.60000228881836
1751119824062776600,0.484776611328125,-16.725000381469727,-28.350000381469727,36.150001525878906
1751119824072721700,0.4947216796875,-16.725000381469727,-28.350000381469727,36.150001525878906
1751119824082666500,0.50466650390625,-16.275001525878906,-28.05000114440918,36.60000228881836
1751119824092611600,0.514611572265625,-16.5,-27.67500114440918,37.125
1751119824102556700,0.524556640625,-16.200000762939453,-27.750001907348633,37.650001525878906
1751119824112501800,0.534501708984375,-15.975000381469727,-27.450000762939453,37.95000076293945
1751119824122446800,0.54444677734375,-16.5,-27.525001525878906,38.17500305175781
1751119824132392000,0.554391845703125,-16.950000762939453,-27.375001907348633,38.32500076293945
1751119824142337000,0.5643369140625,-16.5,-27.075000762939453,38.10000228881836
1751119824152281900,0.57428173828125,-15.52500057220459,-27.225000381469727,37.875
1751119824162227000,0.58422705078125,-15.450000762939453,-26.92500114440918,37.5
1751119824172172000,0.594172119140625,-15.675000190734863,-26.92500114440918,37.42500305175781
1751119824182117000,0.6041171875,-15.450000762939453,-27.000001907348633,37.72500228881836
1751119824192062200,0.614062255859375,-15.000000953674316,-26.850000381469727,37.80000305175781
1751119824202007300,0.62400732421875,-15.52500057220459,-26.250001907348633,38.32500076293945
1751119824211952400,0.633952392578125,-15.975000381469727,-25.80000114440918,38.70000076293945
1751119824221897200,0.643897216796875,-15.975000381469727,-25.80000114440918,38.70000076293945
1751119824231842300,0.65384228515625,-15.750000953674316,-25.80000114440918,38.32500076293945
1751119824241787400,0.663787353515625,-16.275001525878906,-25.650001525878906,38.32500076293945
1751119824251732500,0.673732421875,-16.200000762939453,-25.875001907348633,38.625
1751119824261677600,0.683677490234375,-15.975000381469727,-25.80000114440918,38.775001525878906
