time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1751119861618000000,38.03999975585938,0.7200000286102295,unplugged,false
1751119862621000000,39.043,0.7200000286102295,unplugged,false
1751119863619000000,40.041,0.7200000286102295,unplugged,false
1751119864623000000,41.045,0.7200000286102295,unplugged,false
1751119865622000000,42.044000244140626,0.7200000286102295,unplugged,false
1751119866622000000,43.044000244140626,0.7200000286102295,unplugged,false
1751119867621000000,44.043,0.7200000286102295,unplugged,false
1751119868634000000,45.055999755859375,0.7200000286102295,unplugged,false
1751119869633000000,46.055,0.7200000286102295,unplugged,false
1751119870633000000,47.055,0.7200000286102295,unplugged,false
1751119871636000000,48.058,0.7200000286102295,unplugged,false
1751119872634000000,49.055999755859375,0.7200000286102295,unplugged,false
1751119873636000000,50.058,0.7200000286102295,unplugged,false
1751119874637000000,51.059,0.7200000286102295,unplugged,false
1751119875639000000,52.061,0.7200000286102295,unplugged,false
1751119876639000000,53.061,0.7200000286102295,unplugged,false
1751119877640000000,54.062,0.7200000286102295,unplugged,false
1751119878638000000,55.060000244140625,0.7200000286102295,unplugged,false
1751119879641000000,56.063,0.7200000286102295,unplugged,false
1751119880640000000,57.062,0.7200000286102295,unplugged,false
1751119881639000000,58.061,0.7200000286102295,unplugged,false
1751119882641000000,59.063,0.7200000286102295,unplugged,false
1751119883641000000,60.063,0.7200000286102295,unplugged,false
1751119884643000000,61.065,0.7200000286102295,unplugged,false
1751119885644000000,62.066,0.7200000286102295,unplugged,false
1751119886642000000,63.06399975585938,0.7200000286102295,unplugged,false
1751119887642000000,64.06399975585937,0.7200000286102295,unplugged,false
1751119888644000000,65.066,0.7200000286102295,unplugged,false
1751119889642000000,66.06399975585937,0.7200000286102295,unplugged,false
1751119890643000000,67.065,0.7200000286102295,unplugged,false
1751119891648000000,68.07,0.7200000286102295,unplugged,false
1751119892648000000,69.07,0.7200000286102295,unplugged,false
1751119893644000000,70.066,0.7200000286102295,unplugged,false
1751119894648000000,71.07,0.7200000286102295,unplugged,false
1751119895647000000,72.069,0.7200000286102295,unplugged,false
1751119896650000000,73.07199975585938,0.7200000286102295,unplugged,false
1751119897650000000,74.07199975585938,0.7200000286102295,unplugged,false
1751119898649000000,75.071,0.7200000286102295,unplugged,false
1751119899651000000,76.073,0.7200000286102295,unplugged,false
1751119900650000000,77.07199975585938,0.7200000286102295,unplugged,false
1751119901650000000,78.07199975585938,0.7200000286102295,unplugged,false
1751119902651000000,79.073,0.7200000286102295,unplugged,false
1751119903652000000,80.074,0.7200000286102295,unplugged,false
1751119904654000000,81.07600024414063,0.7200000286102295,unplugged,false
1751119905653000000,82.075,0.7200000286102295,unplugged,false
1751119906665000000,83.087,0.7200000286102295,unplugged,false
1751119907656000000,84.078,0.7200000286102295,unplugged,false
1751119908657000000,85.079,0.7200000286102295,unplugged,false
1751119909657000000,86.079,0.7200000286102295,unplugged,false
1751119910658000000,87.07999975585938,0.7200000286102295,unplugged,false
1751119911660000000,88.082,0.7200000286102295,unplugged,false
1751119912661000000,89.083,0.7200000286102295,unplugged,false
1751119913662000000,90.08400024414063,0.7200000286102295,unplugged,false
1751119914663000000,91.085,0.7200000286102295,unplugged,false
1751119915663000000,92.085,0.7200000286102295,unplugged,false
1751119916662000000,93.08400024414063,0.7200000286102295,unplugged,false
1751119917663000000,94.085,0.7200000286102295,unplugged,false
1751119918662000000,95.08400024414063,0.7200000286102295,unplugged,false
1751119919662000000,96.08400024414063,0.7200000286102295,unplugged,false
1751119920662000000,97.08400024414063,0.7099999785423279,unplugged,false
1751119921662000000,98.08400024414063,0.7099999785423279,unplugged,false
1751119922662000000,99.08400024414063,0.7099999785423279,unplugged,false
1751119923664000000,100.086,0.7099999785423279,unplugged,false
1751119924667000000,101.089,0.7099999785423279,unplugged,false
1751119925665000000,102.087,0.7099999785423279,unplugged,false
1751119926664000000,103.086,0.7099999785423279,unplugged,false
1751119927664000000,104.086,0.7099999785423279,unplugged,false
1751119928670000000,105.09200024414062,0.7099999785423279,unplugged,false
1751119929666000000,106.08799975585937,0.7099999785423279,unplugged,false
1751119930665000000,107.087,0.7099999785423279,unplugged,false
1751119931666000000,108.08799975585937,0.7099999785423279,unplugged,false
1751119932668000000,109.09,0.7099999785423279,unplugged,false
1751119933668000000,110.09,0.7099999785423279,unplugged,false
1751119934668000000,111.09,0.7099999785423279,unplugged,false
1751119935672000000,112.094,0.7099999785423279,unplugged,false
1751119936669000000,113.091,0.7099999785423279,unplugged,false
1751119937674000000,114.09599975585938,0.7099999785423279,unplugged,false
1751119938676000000,115.098,0.7099999785423279,unplugged,false
1751119939677000000,116.099,0.7099999785423279,unplugged,false
1751119940676000000,117.098,0.7099999785423279,unplugged,false
1751119941676000000,118.098,0.7099999785423279,unplugged,false
1751119942681000000,119.103,0.7099999785423279,unplugged,false
1751119943679000000,120.101,0.7099999785423279,unplugged,false
1751119944680000000,121.102,0.7099999785423279,unplugged,false
1751119945683000000,122.105,0.7099999785423279,unplugged,false
1751119946679000000,123.101,0.7099999785423279,unplugged,false
1751119947841000000,124.263,0.7099999785423279,unplugged,false
1751119948809000000,125.231,0.7099999785423279,unplugged,false
1751119949803000000,126.225,0.7099999785423279,unplugged,false
1751119950799000000,127.221,0.7099999785423279,unplugged,false
