time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1751119827955940600,4.377940673828125,45,1.5,1.0430494546890259,19.875,1.8372106552124023,234.31434631347656,577.7000122070312,73.7190423,19.9873364
1751119828955510800,5.3775107421875,47.04975509643555,0.9486833214759827,1.0530451536178589,11.572999954223633,1.0344210863113403,256.1645812988281,577.7000122070312,73.7190171,19.987347
1751119829215227400,5.637227294921875,83.98523712158203,0.2934001684188843,1.0530451536178589,11.579999923706055,1.1111083030700684,242.48788452148438,577.7000122070312,73.719019,19.9873448
1751119829801713700,6.223713623046875,92.5180435180664,0.3263985514640808,1.0530451536178589,11.61299991607666,1.211197853088379,230.16705322265625,577.7000122070312,73.7190192,19.9873407
1751119829866670800,6.2886708984375,70.19091033935547,0.25253742933273315,1.0621566772460938,10.894000053405762,1.236282229423523,226.6873779296875,577.7000122070312,73.7190252,19.9873392
1751119830358860000,6.780860107421875,70.14468383789062,0.25897035002708435,1.0621566772460938,10.519000053405762,1.3493252992630005,232.95262145996094,577.7000122070312,73.7190248,19.9873355
1751119830866604800,7.288604736328125,56.58470153808594,0.24739384651184082,1.0721560716629028,10.005000114440918,1.3512552976608276,232.37193298339844,577.7000122070312,73.7190245,19.987333
1751119831035991600,7.457991455078125,52.0417366027832,0.18476973474025726,1.0721560716629028,9.637999534606934,1.394273281097412,233.33750915527344,577.7000122070312,73.7190245,19.9873323
1751119831503329000,7.9253291015625,52.314849853515625,0.23105847835540771,1.0721560716629028,9.409000396728516,1.4171414375305176,232.9762725830078,577.7000122070312,73.7190213,19.9873295
1751119831866724400,8.288724365234375,45.96340560913086,0.23694990575313568,1.0821572542190552,9.12600040435791,1.3960081338882446,237.85870361328125,577.7000122070312,73.719018,19.9873285
1751119832240206000,8.6622060546875,39.88912582397461,0.17611733078956604,1.0821572542190552,8.916000366210938,1.3986808061599731,244.3356475830078,577.7000122070312,73.7190137,19.9873273
1751119832616349200,9.03834912109375,38.515140533447266,0.22591274976730347,1.0286072492599487,8.781000137329102,1.3906214237213135,249.28395080566406,578.2000122070312,73.7190093,19.9873261
1751119832866608000,9.288608154296876,30.132402420043945,0.15917225182056427,1.03860604763031,8.598999977111816,1.3506393432617188,252.0190887451172,578.2000122070312,73.7190052,19.987326
1751119833344593400,9.766593505859374,31.297863006591797,0.20479893684387207,1.03860604763031,7.640999794006348,1.3413984775543213,253.11495971679688,578.2000122070312,73.718999,19.9873248
1751119833722569500,10.144569580078125,30.99566650390625,0.25019994378089905,1.03860604763031,7.614999771118164,1.3439741134643555,253.62930297851562,578.2000122070312,73.7189943,19.9873237
1751119833866545200,10.288545166015625,29.467472076416016,0.2290242463350296,1.0486054420471191,7.5370001792907715,1.2982866764068604,254.33438110351562,578.2000122070312,73.7189922,19.9873239
1751119834477952500,10.899952392578125,25.24130630493164,0.22273102402687073,1.0486054420471191,7.458000183105469,1.3228541612625122,252.01063537597656,578.2000122070312,73.718984,19.9873214
1751119834844497400,11.266497314453124,27.235904693603516,0.2712887227535248,1.0486054420471191,7.129000186920166,1.3316246271133423,251.4496307373047,578.2000122070312,73.718979,19.9873198
1751119834866899500,11.2888994140625,25.431962966918945,0.23672637343406677,1.0586090087890625,7.005000114440918,1.2377246618270874,251.54443359375,578.2000122070312,73.7189788,19.9873201
1751119835580195000,12.002195068359375,25.177509307861328,0.21347270905971527,1.0586090087890625,6.864999771118164,1.3044615983963013,251.48779296875,578.2000122070312,73.7189702,19.987317
1751119835866802000,12.288802001953124,21.947669982910156,0.19296690821647644,1.068608045578003,6.651000022888184,1.2544935941696167,254.2430419921875,578.2000122070312,73.7189697,19.9873171
1751119835980100000,12.40210009765625,22.737445831298828,0.21107374131679535,1.068608045578003,6.486999988555908,1.3030242919921875,254.143798828125,578.2000122070312,73.718969,19.9873165
1751119836683662300,13.105662353515624,23.16205406188965,0.2627129852771759,1.068608045578003,6.232999801635742,1.3024662733078003,251.32264709472656,578.2000122070312,73.7189607,19.9873137
1751119836866912300,13.288912353515625,23.210378646850586,0.2295462042093277,1.0786091089248657,6.008999824523926,1.3026924133300781,248.67837524414062,578.2000122070312,73.7189606,19.9873125
1751119837042117600,13.46411767578125,23.178197860717773,0.22318154573440552,1.0786091089248657,5.853000164031982,1.3504761457443237,246.3323974609375,578.2000122070312,73.718959,19.9873112
1751119837200226000,13.62222607421875,23.44502830505371,0.22318154573440552,1.0283291339874268,5.7210001945495605,1.36314058303833,240.34434509277344,577.7999877929688,73.7189576,19.9873096
1751119837777215500,14.199215576171875,23.74448585510254,0.2625851333141327,1.0283291339874268,5.434000015258789,1.3745219707489014,233.9239044189453,577.7999877929688,73.7189452,19.9873083
1751119837866803700,14.2888037109375,23.96027183532715,0.22368314862251282,1.0383280515670776,5.2729997634887695,1.3870878219604492,231.01318359375,577.7999877929688,73.7189465,19.9873086
1751119838136910600,14.55891064453125,23.798805236816406,0.22177694737911224,1.0383280515670776,5.205999851226807,1.4018701314926147,224.85726928710938,577.7999877929688,73.7189447,19.9873069
1751119838870997200,15.292997314453125,23.16980743408203,0.1895270049571991,1.0483276844024658,4.815000057220459,1.414620041847229,203.280029296875,577.7999877929688,73.7189389,19.9873004
1751119838950190000,15.372190185546875,22.623279571533203,0.18064022064208984,1.0483276844024658,4.801000118255615,1.4551568031311035,200.374755859375,577.7999877929688,73.7189389,19.9872984
1751119839280695600,15.702695556640625,23.178647994995117,0.2179771512746811,1.0483276844024658,4.875999927520752,1.456796646118164,190.13844299316406,577.7999877929688,73.7189379,19.9872935
1751119839866981400,16.2889814453125,21.578962326049805,0.17309679090976715,1.0583298206329346,4.461999893188477,1.48627769947052,172.59278869628906,577.7999877929688,73.7189385,19.9872834
1751119839943172400,16.36517236328125,21.578962326049805,0.17309679090976715,1.0583298206329346,4.502999782562256,1.4926294088363647,171.07554626464844,577.7999877929688,73.7189391,19.9872817
1751119840365225000,16.787224853515625,22.029239654541016,0.21731789410114288,1.0583298206329346,4.554999828338623,1.4919668436050415,166.01364135742188,577.7999877929688,73.7189407,19.9872754
1751119840867159600,17.28915966796875,20.895578384399414,0.20017676055431366,1.0683315992355347,4.5,1.4847912788391113,161.73019409179688,577.7999877929688,73.7189445,19.987267
1751119841041650200,17.463650146484376,20.941574096679688,0.20017676055431366,1.0683315992355347,4.583000183105469,1.4873487949371338,161.5177764892578,577.7999877929688,73.7189461,19.987264
1751119841438840600,17.860840576171874,21.63003158569336,0.24306587874889374,1.0683315992355347,4.6529998779296875,1.5033677816390991,163.1302490234375,577.7999877929688,73.7189484,19.9872581
1751119841866690600,18.288690673828125,17.864778518676758,0.1653703898191452,1.078326940536499,4.704999923706055,1.4958378076553345,161.69366455078125,577.7999877929688,73.7189525,19.9872504
1751119842144513800,18.566513671875,18.775259017944336,0.21530550718307495,1.078326940536499,4.938000202178955,1.4959319829940796,162.25474548339844,577.7999877929688,73.7189548,19.9872459
1751119842212535800,18.634535888671873,18.82744598388672,0.21530550718307495,1.0284968614578247,4.98799991607666,1.495319128036499,162.81576538085938,577.5999755859375,73.7189563,19.9872437
1751119842522488600,18.944488525390625,18.275163650512695,0.2599088251590729,1.0284968614578247,5.039000034332275,1.5143870115280151,162.8275146484375,577.5999755859375,73.7189607,19.9872311
1751119842866884000,19.288884033203125,16.1148624420166,0.16911259293556213,1.038498878479004,5.199999809265137,1.4984190464019775,162.76287841796875,577.5999755859375,73.7189621,19.9872281
1751119843258307300,19.680307373046876,16.293733596801758,0.21822777390480042,1.038498878479004,5.300000190734863,1.5039501190185547,164.07003784179688,577.5999755859375,73.7189638,19.9872232
1751119843617199000,20.03919921875,16.32952308654785,0.25410544872283936,1.038498878479004,5.34499979019165,1.502463936805725,164.848388671875,577.5999755859375,73.7189652,19.9872184
1751119843867410400,20.289410400390626,15.387527465820312,0.16710007190704346,1.048504114151001,5.40500020980835,1.4755275249481201,162.6444854736328,577.5999755859375,73.7189677,19.9872139
1751119844362547000,20.784546875,15.498458862304688,0.21730396151542664,1.048504114151001,5.526000022888184,1.4724419116973877,160.3036346435547,577.5999755859375,73.7189709,19.9872065
1751119844720448800,21.14244873046875,15.500877380371094,0.25741705298423767,1.048504114151001,5.578000068664551,1.4685395956039429,157.84275817871094,577.5999755859375,73.7189734,19.9872012
1751119844867160800,21.289160888671876,13.21842098236084,0.15849478542804718,1.0585016012191772,5.630000114440918,1.451183795928955,154.74566650390625,577.5999755859375,73.7189754,19.9871978
1751119845456870400,21.878870361328126,14.861371994018555,0.21325458586215973,1.0585016012191772,5.734000205993652,1.454796552658081,151.46279907226562,577.5999755859375,73.7189801,19.9871894
1751119845824557300,22.246557373046876,14.687599182128906,0.24730314314365387,1.0585016012191772,5.7769999504089355,1.4596517086029053,150.945068359375,577.5999755859375,73.7189833,19.9871843
1751119845866557200,22.28855712890625,12.784869194030762,0.21641500294208527,1.068495512008667,5.776000022888184,1.430463194847107,150.6871337890625,577.5999755859375,73.718984,19.9871826
1751119846579338200,23.001338134765625,12.736584663391113,0.21438206732273102,1.068495512008667,5.886000156402588,1.4180192947387695,151.91636657714844,577.5999755859375,73.7189891,19.9871731
1751119846867160000,23.28916015625,11.827994346618652,0.1895689219236374,1.078501582145691,5.906000137329102,1.3925998210906982,153.115478515625,577.5999755859375,73.718991,19.987168
1751119846952681200,23.37468115234375,11.686918258666992,0.2159886658191681,1.078501582145691,5.8979997634887695,1.393319010734558,153.7259979248047,577.5999755859375,73.7189916,19.9871662
1751119847224834800,23.646834716796874,11.750614166259766,0.2159886658191681,1.0280215740203857,5.896999835968018,1.3931697607040405,154.9585418701172,577.5,73.7189935,19.9871613
1751119847724369400,24.146369384765624,11.785307884216309,0.2552330493927002,1.0280215740203857,5.9079999923706055,1.3863180875778198,154.644775390625,577.5,73.719001,19.9871514
1751119847867436500,24.2894365234375,10.216872215270996,0.22622960805892944,1.0380243062973022,5.895999908447266,1.39899742603302,154.6643829345703,577.5,73.7190004,19.9871509
1751119848101765600,24.523765625,11.458867073059082,0.2154354751110077,1.0380243062973022,5.859000205993652,1.3829015493392944,154.32733154296875,577.5,73.7190013,19.9871487
1751119848798514200,25.22051416015625,10.260296821594238,0.2577493488788605,1.0380243062973022,5.840000152587891,1.3785855770111084,150.9226837158203,577.5,73.7190057,19.9871407
1751119848867280600,25.28928076171875,9.808938980102539,0.1681758314371109,1.048022747039795,5.802000045776367,1.4029160737991333,151.84007263183594,577.5,73.7190056,19.9871387
1751119849195455500,25.61745556640625,10.405430793762207,0.21094517409801483,1.048022747039795,5.7779998779296875,1.402738332748413,152.2293701171875,577.5,73.7190074,19.9871341
1751119849866892500,26.288892578125,11.291984558105469,0.16416095197200775,1.0580189228057861,5.671999931335449,1.4047287702560425,153.36529541015625,577.5,73.7190107,19.9871235
1751119849948622000,26.3706220703125,11.291984558105469,0.16416095197200775,1.0580189228057861,5.625,1.4046518802642822,153.39060974121094,577.5,73.7190109,19.9871217
1751119850299964400,26.72196435546875,10.212507247924805,0.20862016081809998,1.0580189228057861,5.605000019073486,1.4025708436965942,154.07244873046875,577.5,73.719013,19.9871167
1751119850866825200,27.2888251953125,10.33816909790039,0.1785881221294403,1.0680181980133057,5.455999851226807,1.416501760482788,156.6378173828125,577.5,73.7190155,19.9871077
1751119851056130800,27.478130859375,11.41956901550293,0.1785881221294403,1.0680181980133057,5.436999797821045,1.416609525680542,156.78167724609375,577.5,73.7190163,19.9871044
1751119851423514600,27.8455146484375,11.826441764831543,0.23464743793010712,1.0680181980133057,5.431000232696533,1.4227375984191895,156.6946258544922,577.5,73.7190183,19.9870993
1751119851866858000,28.28885791015625,10.56209945678711,0.20666630566120148,1.0780185461044312,5.349999904632568,1.4138951301574707,155.27626037597656,577.5,73.7190201,19.9870923
1751119852117542000,28.5395419921875,10.393611907958984,0.21493028104305267,1.0780185461044312,5.28000020980835,1.4186264276504517,154.08116149902344,577.5,73.7190215,19.9870883
1751119852536680400,28.958680419921876,11.64285945892334,0.2582361102104187,1.0780185461044312,5.285999774932861,1.4190744161605835,152.64962768554688,577.5,73.7190241,19.9870825
1751119852866896000,29.288895751953124,9.92171859741211,0.1720915138721466,1.0880190134048462,5.238999843597412,1.4195702075958252,152.4728240966797,577.5,73.7190252,19.9870769
1751119853282772500,29.7047724609375,9.834406852722168,0.2115785926580429,1.0880190134048462,5.230000019073486,1.4205760955810547,151.31423950195312,577.5,73.7190276,19.9870711
1751119853660531700,30.08253173828125,9.969605445861816,0.2504071891307831,1.0880190134048462,5.241000175476074,1.4192254543304443,151.5233612060547,577.5,73.7190302,19.9870661
1751119853866495500,30.28849560546875,9.556219100952148,0.17157216370105743,1.034524917602539,5.199999809265137,1.4060786962509155,153.31271362304688,577.2999877929688,73.7190308,19.9870616
1751119854399644700,30.821644775390624,9.5718994140625,0.21413098275661469,1.034524917602539,5.183000087738037,1.4045119285583496,156.37332153320312,577.2999877929688,73.7190337,19.9870537
1751119854784387800,31.206387939453126,10.027641296386719,0.26097169518470764,1.034524917602539,5.196000099182129,1.4112547636032104,158.6682891845703,577.2999877929688,73.7190356,19.9870481
1751119854866712800,31.288712890625,9.923267364501953,0.2208293378353119,1.0445271730422974,5.186999797821045,1.3855217695236206,160.14346313476562,577.2999877929688,73.719035,19.9870465
1751119855542622700,31.964622802734375,9.75934886932373,0.21378640830516815,1.0445271730422974,5.197000026702881,1.3832226991653442,160.906005859375,577.2999877929688,73.7190374,19.9870375
1751119855898412000,32.320412109375,10.111924171447754,0.2689756155014038,1.0445271730422974,5.224999904632568,1.3739784955978394,161.0868377685547,577.2999877929688,73.7190388,19.9870327
1751119856643928300,33.06592822265625,10.144347190856934,0.23805832862854004,1.0545318126678467,5.230999946594238,1.3725221157073975,159.0907440185547,577.2999877929688,73.7190411,19.9870222
1751119856866984400,33.288984375,9.572346687316895,0.21074990928173065,1.0645298957824707,5.234000205993652,1.3860342502593994,158.60867309570312,577.2999877929688,73.719041,19.9870184
1751119857022301000,33.44430102539062,9.620628356933594,0.21331369876861572,1.0645298957824707,5.224999904632568,1.3851467370986938,158.30093383789062,577.2999877929688,73.7190413,19.987016
