time,seconds_elapsed,lux
1751120018939698700,0.32669873046875,0
1751120019100185300,0.487185302734375,0
1751120019259726600,0.6467265625,1.6799999475479126
1751120019419669500,0.80666943359375,29.729999542236328
1751120019579655200,0.9666552734375,17.350000381469727
1751120019739679200,1.12667919921875,9.069999694824219
1751120019899671300,1.28667138671875,0.8799999952316284
1751120020059647000,1.44664697265625,0.6800000071525574
1751120020219915800,1.606915771484375,0.49000000953674316
1751120020379677000,1.766677001953125,0.1899999976158142
1751120020539655000,1.926655029296875,0
1751120020699653000,2.086653076171875,0
1751120020859663400,2.246663330078125,0
1751120021019653000,2.406653076171875,0
1751120021180219400,2.567219482421875,0
1751120021339667000,2.7266669921875,0
1751120021499676400,2.886676513671875,0
1751120021659669500,3.04666943359375,0
1751120021819679000,3.206678955078125,0
1751120021979683600,3.36668359375,0
1751120022140130600,3.527130615234375,0
1751120022299746300,3.686746337890625,0
1751120022459668000,3.84666796875,0
1751120022619661000,4.0066611328125,0
1751120022779668200,4.166668212890625,0
1751120022939671000,4.326671142578125,0
1751120023099667700,4.486667724609375,0
1751120023259777000,4.646777099609375,0
1751120023419695000,4.806695068359375,0
1751120023579747000,4.9667470703125,0
1751120023739683000,5.12668310546875,0
1751120023899663400,5.286663330078125,0
1751120024059658500,5.446658447265625,0
1751120024220222700,5.60722265625,0
1751120024379662800,5.766662841796875,0
1751120024539671800,5.926671875,0
1751120024699661300,6.086661376953125,0
1751120024859665700,6.246665771484375,0
1751120025019679200,6.40667919921875,0
1751120025179700000,6.566699951171875,0
1751120025339750400,6.72675048828125,0
1751120025499710000,6.8867099609375,0
1751120025659685000,7.04668505859375,0
1751120025819655000,7.206655029296875,0
1751120025979656400,7.366656494140625,0
1751120026139672600,7.526672607421875,0
1751120026300203500,7.68720361328125,0
1751120026459663600,7.84666357421875,0
1751120026619655200,8.0066552734375,0
1751120026779702000,8.166701904296875,0
1751120026939651000,8.326651123046876,0
1751120027099687000,8.48668701171875,0
1751120027259923700,8.646923828125,0
1751120027419677200,8.80667724609375,0
1751120027579660000,8.966659912109375,0
1751120027739681500,9.126681640625,0
1751120027899667700,9.286667724609375,0
1751120028059658800,9.44665869140625,0
1751120028220022500,9.6070224609375,0
1751120028379794200,9.766794189453124,0
1751120028539662000,9.926662109375,0
1751120028699631900,10.0866318359375,0
