time,seconds_elapsed,magneticBearing
1751120018902916600,0.28991650390625,256.88656197836303
1751120018922804700,0.3098046875,256.8625408055905
1751120018942692600,0.329692626953125,258.81580782325767
1751120018962584600,0.34958447265625,259.29864948871375
1751120018982474800,0.369474853515625,259.62569216222533
1751120018992419600,0.379419677734375,260.0243212621317
1751120019002364400,0.389364501953125,259.96603014183967
1751120019012309500,0.3993095703125,259.48395326191104
1751120019022254300,0.40925439453125,259.0674461387726
1751120019032199200,0.41919921875,258.31443546041044
1751120019042144000,0.42914404296875,257.81136624120626
1751120019052089000,0.439089111328125,258.20414777544926
1751120019062034000,0.449033935546875,259.19984238162726
1751120019071978800,0.458978759765625,260.00496519176875
1751120019081923600,0.468923583984375,260.64702047174546
1751120019091868700,0.47886865234375,261.5568089838059
1751120019101813500,0.4888134765625,262.1953503310057
1751120019111758300,0.49875830078125,261.5405247911983
1751120019121703200,0.508703125,261.3474582394775
1751120019131648300,0.518648193359375,261.3474582394775
1751120019141593000,0.528593017578125,260.9531189637468
1751120019151538000,0.538537841796875,259.45571555368895
1751120019161482800,0.548482666015625,258.95369643032905
1751120019171427800,0.558427734375,258.934634833968
1751120019181372700,0.56837255859375,259.3662253642665
1751120019191317500,0.5783173828125,259.2431878455029
1751120019201262300,0.588262451171875,259.12778385473393
1751120019211207400,0.59820751953125,260.3055555673278
1751120019221152300,0.60815234375,260.71307228167313
1751120019231097000,0.61809716796875,260.59612307013134
1751120019241042000,0.6280419921875,260.8301003584677
1751120019250987000,0.637987060546875,261.344884905162
1751120019260931800,0.647931884765625,261.59931817454026
1751120019270876700,0.657876708984375,261.59931817454026
1751120019280821500,0.667821533203125,261.80292462333364
1751120019290766600,0.6777666015625,262.3896874027139
1751120019300711400,0.68771142578125,263.1572264361667
1751120019310656300,0.69765625,263.63333123598335
1751120019320601000,0.70760107421875,264.0160057160195
1751120019330546200,0.717546142578125,264.5424462488468
1751120019340491000,0.727490966796875,264.54793765380373
1751120019350435800,0.737435791015625,264.42479916084557
1751120019360380700,0.747380615234375,263.7856096386367
1751120019370325800,0.75732568359375,263.2901633356968
1751120019380270600,0.7672705078125,263.8192450274149
1751120019390215400,0.77721533203125,265.0540334863249
1751120019400160300,0.78716015625,266.2902543990356
1751120019410105300,0.797105224609375,266.9099111948328
1751120019420050200,0.80705029296875,266.9019624617352
1751120019429995000,0.8169951171875,267.5171853836938
1751120019439940000,0.826940185546875,267.8728489896001
1751120019449885200,0.83688525390625,267.9606558820427
1751120019459830000,0.846830078125,267.5559318139315
1751120019469775000,0.856775146484375,266.2099184999351
1751120019479720200,0.86672021484375,262.5765713175708
1751120019489665000,0.8766650390625,259.1285468584327
1751120019499610000,0.886610107421875,257.6784091291702
1751120019509555200,0.89655517578125,257.1085662863782
1751120019519500000,0.9065,256.4090510395806
1751120019529445000,0.916445068359375,254.49897796721518
1751120019539390200,0.92639013671875,252.36992049403955
1751120019549335000,0.9363349609375,251.86981326785957
1751120019559280000,0.946280029296875,251.25024217724078
1751120019569225200,0.95622509765625,251.48623917623064
1751120019579170000,0.966170166015625,249.90476995482152
1751120019589115100,0.976115234375,247.5625403097486
1751120019599060200,0.986060302734375,246.2012912381993
1751120019609005000,0.996005126953125,245.26291696838422
1751120019618950000,1.005949951171875,243.43494882292202
1751120019628894700,1.015894775390625,241.97550015714847
1751120019638839800,1.02583984375,239.5482141380936
1751120019648784600,1.03578466796875,237.3807570469446
1751120019658729500,1.0457294921875,236.54252608196927
1751120019668674300,1.05567431640625,234.53012722855516
1751120019678619400,1.065619384765625,233.19251745910168
1751120019688564500,1.075564453125,232.6098351865225
1751120019698508300,1.08550830078125,230.9715655193009
1751120019708452000,1.0954521484375,230.710593438058
1751120019718396400,1.105396484375,228.27767392287186
1751120019728341000,1.115341064453125,225
1751120019738286000,1.1252861328125,220.76360451761167
1751120019748231700,1.135231689453125,216.70872994949082
1751120019758177300,1.14517724609375,213.69006674761067
1751120019768123100,1.155123046875,212.43653069213718
1751120019778069000,1.165069091796875,211.51693905371542
1751120019788013800,1.175013916015625,203.80594474941947
1751120019797958700,1.184958740234375,196.90515822684569
1751120019807903500,1.194903564453125,185.9805995084223
1751120019817848600,1.2048486328125,175.7636052320016
1751120019837738200,1.22473828125,157.770378365911
1751120019847683000,1.23468310546875,157.16634546494842
1751120019857628200,1.244628173828125,154.55459300118702
1751120019867573000,1.254572998046875,153.2602675666358
1751120019877517800,1.264517822265625,153.5954403683186
1751120019907352600,1.2943525390625,162.32669339457505
1751120019917297400,1.30429736328125,165.84236766998566
1751120019937187300,1.324187255859375,172.06724158979506
1751120019986911700,1.373911865234375,161.42598438899083
1751120020016746500,1.40374658203125,145.73889616016208
1751120020026691300,1.41369140625,140.94003874538615
1751120020036636200,1.42363623046875,135.81612397193626
1751120020046581000,1.4335810546875,131.90154282061027
1751120020056526000,1.443526123046875,126.77718634787293
1751120020086360600,1.473360595703125,117.9215261225272
1751120020096305700,1.4833056640625,113.52863230001503
1751120020116195300,1.5031953125,99.99104389442593
1751120020146030300,1.5330302734375,74.79759056940439
1751120020169166300,1.556166259765625,50.72783593467521
1751120020179111200,1.566111083984375,46.784842821989145
1751120020189056000,1.576055908203125,45
1751120020199001000,1.5860009765625,44.541644723152025
1751120020218890800,1.605890869140625,44.844725691820706
1751120020228835600,1.615835693359375,43.70539971481499
1751120020248725500,1.6357255859375,40.743114863307305
1751120020258670300,1.64567041015625,39.14912352323446
1751120020268615200,1.655615234375,38.27752448547239
1751120020278560300,1.665560302734375,38.27752448547239
1751120020288505000,1.675505126953125,36.09828513697759
1751120020298450000,1.685449951171875,32.14436655169329
1751120020338229500,1.7252294921875,17.990805528038116
1751120020348174300,1.73517431640625,14.102634669277586
1751120020368064300,1.755064208984375,359.7322646697491
1751120020378009000,1.765009033203125,357.7320454596374
1751120020407843800,1.79484375,1.527525502882577
1751120020457568300,1.844568359375,21.80141027143102
1751120020467513300,1.854513427734375,23.198590065031514
1751120020477458200,1.864458251953125,25.301379166765887
1751120020487403300,1.8744033203125,28.072487881207852
1751120020497348000,1.88434814453125,26.56505117707799
1751120020507293000,1.89429296875,26.56505117707799
1751120020517238000,1.904238037109375,29.538784097792327
1751120020547072800,1.93407275390625,66.03751252759392
1751120020557017900,1.944017822265625,80.53767806545541
1751120020566962700,1.953962646484375,92.77021585038102
1751120020576907800,1.96390771484375,102.15494250059216
1751120020596797700,1.983797607421875,118.70595214623938
1751120020606742500,1.993742431640625,122.90524096833224
1751120020626632400,2.013632568359375,131.5317713243256
1751120020636577300,2.023577392578125,134.58780831436303
1751120020646522400,2.0335224609375,139.20535668828487
1751120020656467200,2.04346728515625,145.78429753543574
1751120020666412300,2.053412353515625,151.96614813247027
1751120020686302200,2.07330224609375,155.0260889817722
1751120020696247000,2.0832470703125,147.75753175996255
1751120020716137000,2.103136962890625,146.70643570861148
1751120020726081800,2.113081787109375,145.38885786441838
1751120020736027000,2.12302685546875,143.3786734489386
1751120020745971700,2.1329716796875,146.45875196249526
1751120020755916800,2.142916748046875,149.1150554660169
1751120020765861600,2.152861572265625,148.55128599449975
1751120020775806700,2.162806640625,145.4258091121913
1751120020785751600,2.17275146484375,145.35905395529812
1751120020795696600,2.182696533203125,146.52723379005005
1751120020805641500,2.192641357421875,146.86149792706584
1751120020815586300,2.20258642578125,146.30993331047657
1751120020825531400,2.212531494140625,146.24731352718035
1751120020835476200,2.222476318359375,146.0668983903351
1751120020845421300,2.23242138671875,145.89688957003236
1751120020855366100,2.2423662109375,145.89688957003236
1751120020865311200,2.252311279296875,145.9023477349734
1751120020875256000,2.262256103515625,145.33110594418017
1751120020885201200,2.272201171875,145.91284040984644
1751120020895146000,2.28214599609375,146.6989380097432
1751120020905091000,2.292091064453125,145.64566437927232
1751120020915036000,2.302035888671875,144.50808751793318
1751120020924980700,2.311980712890625,144.73537521346893
1751120020934925800,2.32192578125,144.9262434301196
1751120020944870700,2.33187060546875,144.1805402914503
1751120020954815700,2.341815673828125,142.6506511679206
1751120020964760600,2.351760498046875,140.94400253901037
1751120020974705700,2.36170556640625,139.50326010902646
1751120020984650500,2.371650390625,138.23970042536996
1751120020994595600,2.381595703125,137.66299899677912
1751120021004540400,2.39154052734375,137.24833244397504
1751120021014485500,2.401485595703125,136.57655097430083
1751120021024430300,2.411430419921875,136.59853806122484
1751120021034375200,2.421375244140625,137.39702906499713
1751120021044320300,2.4313203125,137.90190969727436
1751120021054265000,2.44126513671875,137.6264055770986
1751120021064210200,2.451210205078125,136.86478718014817
1751120021074155000,2.461155029296875,136.8561583516303
1751120021084100000,2.47110009765625,137.3532957742335
1751120021094045000,2.481044921875,137.52416434359506
1751120021103990000,2.490989990234375,137.2906110010814
1751120021113934800,2.500934814453125,137.60879504778737
1751120021123880000,2.5108798828125,139.095672326173
1751120021133824800,2.52082470703125,140.6105509770747
1751120021143769600,2.53076953125,140.6105509770747
1751120021153714700,2.540714599609375,141.73601103592355
1751120021163659500,2.550659423828125,142.36676909853287
1751120021173604600,2.5606044921875,142.87862137777213
1751120021183549400,2.570549560546875,143.25474767095542
1751120021193494500,2.58049462890625,144.8298934180463
1751120021203439400,2.590439453125,147.54244100181367
1751120021213384400,2.600384521484375,148.7155056870965
1751120021223329300,2.610329345703125,149.8134642350756
1751120021233274000,2.620274169921875,150.0807910191833
1751120021243219200,2.63021923828125,150.25511918001587
1751120021253164000,2.6401640625,150.74605693976326
1751120021263109000,2.650109130859375,151.55175317877433
1751120021273054000,2.660053955078125,152.72122114951537
1751120021282999000,2.6699990234375,152.72122114951537
1751120021292944000,2.67994384765625,152.72122114951537
1751120021302889000,2.689888916015625,155.61536912488418
1751120021312833800,2.699833740234375,157.00730694850787
1751120021322779000,2.70977880859375,157.95740290461504
1751120021332723700,2.7197236328125,159.30757701924318
1751120021342668500,2.72966845703125,160.55188647613593
1751120021352613600,2.739613525390625,161.1029978823561
1751120021362558500,2.749558349609375,161.93649253360098
1751120021372503600,2.759503662109375,162.69947289729478
1751120021382448400,2.769448486328125,164.32301488658834
1751120021392393500,2.7793935546875,165.39153271863537
1751120021402338300,2.78933837890625,165.89319544607494
1751120021412283400,2.799283447265625,167.3301862004155
1751120021422228200,2.809228271484375,168.04506141629886
1751120021432173300,2.81917333984375,168.04506141629886
1751120021442118100,2.8291181640625,168.52447314968546
1751120021452063000,2.83906298828125,168.2825656672887
1751120021462008000,2.849008056640625,168.2317103548997
1751120021471953000,2.858952880859375,168.82288136938442
1751120021481898000,2.86889794921875,169.45466868855382
1751120021491842800,2.8788427734375,169.4300082311702
1751120021501788000,2.888787841796875,170.382525026561
1751120021511732700,2.898732666015625,171.00620752154072
1751120021521677800,2.908677734375,170.382525026561
1751120021531622700,2.91862255859375,169.46392733873617
1751120021541567700,2.928567626953125,168.28752754347192
1751120021551512600,2.9385126953125,166.52000858546788
1751120021561457400,2.94845751953125,164.21924626536224
1751120021571402500,2.958402587890625,162.0174844688469
1751120021581347300,2.968347412109375,161.97724286271497
1751120021591292400,2.97829248046875,160.1580693482953
1751120021601237200,2.9882373046875,157.67337449034554
1751120021611182300,2.998182373046875,155.39891034643733
1751120021621127200,3.008127197265625,154.16214747501544
1751120021631072300,3.018072265625,153.22885032758128
1751120021641017000,3.02801708984375,153.17451527919255
1751120021650962200,3.037962158203125,152.58460960420535
1751120021660907000,3.047906982421875,152.1907599404261
1751120021670852000,3.05785205078125,152.7807916571076
1751120021680797000,3.067796875,151.9348192261142
1751120021690742000,3.077741943359375,150.53355218049333
1751120021700687000,3.08768701171875,149.80641684705984
1751120021710632000,3.0976318359375,149.2271561434425
1751120021720577000,3.107576904296875,149.2271561434425
1751120021730522000,3.117522216796875,148.1229111593809
1751120021740467000,3.127467041015625,146.9016063690897
1751120021750412000,3.137412109375,146.43912195074242
1751120021760357000,3.147357177734375,145.73889616016208
1751120021770302000,3.157302001953125,145.5953257370279
1751120021780247000,3.1672470703125,145.91205058251177
1751120021790192000,3.177192138671875,145.91750238512537
1751120021800137000,3.187136962890625,146.22068739649217
1751120021810082000,3.19708203125,146.66161702976723
1751120021820027100,3.207027099609375,147.15160144776038
1751120021829972000,3.216971923828125,147.68219798501156
1751120021839917000,3.2269169921875,149.47500401144535
1751120021849862100,3.236862060546875,148.98060030336632
1751120021859807000,3.246806884765625,148.98060030336632
1751120021869752000,3.256751953125,149.12995438271489
1751120021879697200,3.266697265625,149.6567502354042
1751120021889642000,3.27664208984375,149.0737907012348
1751120021899587000,3.286587158203125,147.70489723967066
1751120021909532200,3.2965322265625,146.37062774944116
1751120021919477000,3.30647705078125,144.24611346811056
1751120021929422000,3.316422119140625,142.33743745852613
1751120021939367000,3.326366943359375,140.6023708315416
1751120021949312000,3.33631201171875,138.49404758603526
1751120021959256800,3.3462568359375,136.78264944974765
1751120021969202000,3.356201904296875,135.61113217223323
1751120021979146800,3.366146728515625,134.69684941416074
1751120021989091800,3.376091796875,133.93344726616397
1751120021999036700,3.38603662109375,132.95188512094643
1751120022008981800,3.395981689453125,132.87328216949044
1751120022018926600,3.405926513671875,131.6952528045094
1751120022028871400,3.415871337890625,130.4171028486847
1751120022038816500,3.42581640625,130.1179917044294
1751120022048761300,3.43576123046875,129.7782017045956
1751120022058706400,3.44570654296875,128.02833441281766
1751120022068651300,3.4556513671875,128.10757653066722
1751120022078596400,3.465596435546875,127.93458380130475
1751120022088541200,3.475541259765625,127.33009596531438
1751120022098486300,3.485486328125,127.171940839074
1751120022108431000,3.49543115234375,127.46055303330024
1751120022118376000,3.5053759765625,126.7742861090484
1751120022128321000,3.515321044921875,126.24082929526217
1751120022138265900,3.525265869140625,125.91992741246791
1751120022148211000,3.5352109375,125.91992741246791
1751120022158155800,3.54515576171875,125.91992741246791
1751120022168100900,3.555100830078125,124.65583005119971
1751120022178045700,3.565045654296875,124.69515312927344
1751120022187990800,3.57499072265625,124.00622614930445
1751120022197935600,3.584935546875,123.11605410745501
1751120022207880700,3.594880615234375,122.86701250530714
1751120022217825500,3.604825439453125,122.71167799586449
1751120022227770400,3.614770263671875,121.78091531068489
1751120022237715500,3.624715576171875,121.03221151135855
1751120022247660300,3.634660400390625,120.1980018190601
1751120022257605400,3.64460546875,119.04116371480309
1751120022267550200,3.65455029296875,115.7291448378578
1751120022277495300,3.664495361328125,114.41990089432703
1751120022287440100,3.674440185546875,112.69870793402484
1751120022297385200,3.68438525390625,112.69870793402484
1751120022307330000,3.694330078125,110.97572594152548
1751120022317275100,3.704275146484375,109.36255619394285
1751120022327220000,3.714219970703125,106.68632834099205
1751120022337164800,3.724164794921875,104.5344553731789
1751120022347110000,3.73410986328125,103.52921383313617
1751120022357054700,3.7440546875,102.76192632229534
1751120022366999800,3.753999755859375,103.20675728333063
1751120022376944600,3.763944580078125,104.23727957265903
1751120022386889700,3.7738896484375,105.21358522058817
1751120022396834600,3.78383447265625,106.31660265263592
1751120022406779600,3.793779541015625,107.26887984578053
1751120022416724500,3.803724365234375,108.01562603670216
1751120022426669600,3.813669677734375,108.77803380294316
1751120022436614400,3.823614501953125,109.23864486794807
1751120022446559200,3.833559326171875,109.23864486794807
1751120022456504300,3.84350439453125,109.6373250752772
1751120022466449200,3.85344921875,110.14416952494582
1751120022476394200,3.863394287109375,109.89058221943333
1751120022486339000,3.873339111328125,108.47981675536603
1751120022496284200,3.8832841796875,107.06990148736789
1751120022506229000,3.89322900390625,105.36161662884224
1751120022516174000,3.903174072265625,103.58599047492173
1751120022526119000,3.913118896484375,102.31076247588864
1751120022536064000,3.92306396484375,101.3698028777695
1751120022546008800,3.9330087890625,100.9023477349734
