timestamp,timeIntervalSince1970,x,y,z
"2025-06-25 11:45:40.559 +0000",1750851940.559037,-0.513304,-0.428869,0.036569
"2025-06-25 11:45:40.569 +0000",1750851940.569107,-0.426786,-0.226512,-0.024037
"2025-06-25 11:45:40.579 +0000",1750851940.579177,-0.107511,-0.029371,-0.144971
"2025-06-25 11:45:40.589 +0000",1750851940.589247,0.291719,0.055582,-0.133991
"2025-06-25 11:45:40.599 +0000",1750851940.599319,0.513749,0.446859,-0.196825
"2025-06-25 11:45:40.609 +0000",1750851940.609388,0.499597,0.668459,-0.174803
"2025-06-25 11:45:40.619 +0000",1750851940.619459,0.421594,0.695871,-0.005577
"2025-06-25 11:45:40.630 +0000",1750851940.629529,0.174139,-0.008114,0.047841
"2025-06-25 11:45:40.640 +0000",1750851940.639598,-0.273028,-0.840275,-0.041997
"2025-06-25 11:45:40.650 +0000",1750851940.649668,-0.776067,-1.136865,0.008132
"2025-06-25 11:45:40.660 +0000",1750851940.659739,-1.239384,-0.929521,0.078684
"2025-06-25 11:45:40.670 +0000",1750851940.669809,-1.603895,-0.685050,0.065466
"2025-06-25 11:45:40.680 +0000",1750851940.679879,-1.926731,-0.659941,-0.003849
"2025-06-25 11:45:40.690 +0000",1750851940.689949,-2.245542,-0.970159,-0.010241
"2025-06-25 11:45:40.700 +0000",1750851940.700020,-2.201981,-1.058403,0.122800
"2025-06-25 11:45:40.710 +0000",1750851940.710088,-1.945656,-0.835164,0.221023
"2025-06-25 11:45:40.720 +0000",1750851940.720160,-1.675123,-0.503512,0.316027
"2025-06-25 11:45:40.730 +0000",1750851940.730229,-1.417985,-0.286271,0.340787
"2025-06-25 11:45:40.740 +0000",1750851940.740299,-1.176327,-0.199244,0.266877
"2025-06-25 11:45:40.750 +0000",1750851940.750370,-0.928057,-0.231725,0.095936
"2025-06-25 11:45:40.760 +0000",1750851940.760439,-0.628479,-0.299276,-0.086693
"2025-06-25 11:45:40.771 +0000",1750851940.770510,-0.294896,-0.217231,-0.143455
"2025-06-25 11:45:40.781 +0000",1750851940.780580,0.018792,-0.034033,-0.092099
"2025-06-25 11:45:40.791 +0000",1750851940.790651,0.286620,0.166894,-0.020466
"2025-06-25 11:45:40.801 +0000",1750851940.800721,0.504130,0.302898,0.032556
"2025-06-25 11:45:40.811 +0000",1750851940.810791,0.641517,0.383030,0.058606
"2025-06-25 11:45:40.821 +0000",1750851940.820860,0.656022,0.464547,0.067916
"2025-06-25 11:45:40.831 +0000",1750851940.830930,0.590435,0.534498,0.074202
"2025-06-25 11:45:40.841 +0000",1750851940.841001,0.513907,0.633614,0.076862
"2025-06-25 11:45:40.851 +0000",1750851940.851071,0.484330,0.664447,0.070439
"2025-06-25 11:45:40.861 +0000",1750851940.861140,0.513435,0.476885,0.023185
"2025-06-25 11:45:40.871 +0000",1750851940.871211,0.592868,0.138030,-0.094499
"2025-06-25 11:45:40.881 +0000",1750851940.881280,0.727302,-0.187775,-0.302625
"2025-06-25 11:45:40.891 +0000",1750851940.891351,0.885038,-0.396008,-0.622077
"2025-06-25 11:45:40.901 +0000",1750851940.901421,0.944178,-0.441096,-1.029106
"2025-06-25 11:45:40.911 +0000",1750851940.911491,0.925184,-0.407241,-1.359330
"2025-06-25 11:45:40.922 +0000",1750851940.921561,0.857621,-0.412050,-1.530575
"2025-06-25 11:45:40.932 +0000",1750851940.931631,0.760081,-0.513621,-1.510924
"2025-06-25 11:45:40.942 +0000",1750851940.941701,0.614520,-0.685687,-1.301439
"2025-06-25 11:45:40.952 +0000",1750851940.951771,0.430432,-0.742084,-1.001602
"2025-06-25 11:45:40.962 +0000",1750851940.961841,0.237456,-0.630563,-0.694624
"2025-06-25 11:45:40.972 +0000",1750851940.971912,0.066529,-0.487240,-0.402265
"2025-06-25 11:45:40.982 +0000",1750851940.981982,-0.047395,-0.434920,-0.188032
"2025-06-25 11:45:40.992 +0000",1750851940.992052,-0.079966,-0.438753,-0.046177
"2025-06-25 11:45:41.002 +0000",1750851941.002123,-0.060635,-0.343338,0.034884
"2025-06-25 11:45:41.012 +0000",1750851941.012192,-0.015852,-0.150844,0.056139
"2025-06-25 11:45:41.022 +0000",1750851941.022262,0.041701,0.103432,0.030701
"2025-06-25 11:45:41.032 +0000",1750851941.032333,0.138804,0.330735,-0.017730
"2025-06-25 11:45:41.042 +0000",1750851941.042403,0.341789,0.333042,-0.027722
"2025-06-25 11:45:41.052 +0000",1750851941.052473,0.580812,0.396982,-0.057626
