time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1751120213285271800,2.544271728515625,9.919679641723633,0.5239274501800537,1.9051005840301514,4.539999961853027,1.3700000047683716,199,579.5999755859375,73.7173721,19.9841755
1751120213866927600,3.125927734375,20.213848114013672,0.765506386756897,1.910917043685913,4.677000045776367,1.3700015544891357,198.99998474121094,579.5999755859375,73.7173696,19.9841687
1751120214866772000,4.12577197265625,40.723175048828125,1.3172699213027954,1.6920398473739624,4.38100004196167,1.5604288578033447,207.14393615722656,579.5999755859375,73.7173676,19.9841555
1751120215867164700,5.12616455078125,15.397372245788574,1.1473883390426636,1.7020437717437744,4.232999801635742,2.2244341373443604,208.5638427734375,579.5999755859375,73.7173656,19.9841442
1751120216866607600,6.125607666015625,31.96094512939453,1.234908938407898,1.712038278579712,4.144000053405762,2.071436643600464,211.1927947998047,579.5999755859375,73.7173549,19.9841359
1751120217866775000,7.125775146484375,22.355302810668945,0.8628441095352173,1.7220399379730225,4.085000038146973,2.075031280517578,216.2549285888672,579.5999755859375,73.7173436,19.984125
1751120218866871000,8.12587109375,22.0855655670166,0.9280086159706116,1.7320408821105957,3.9600000381469727,2.1280276775360107,219.42140197753906,579.5999755859375,73.7173312,19.9841123
1751120219867298000,9.126298095703126,180,1.5,1.3359211683273315,4.245999813079834,2.095233917236328,219.40951538085938,579.7999877929688,73.7173257,19.9841055
1751120220004379100,9.263379150390625,180,1.5,1.3359211683273315,4.63100004196167,2.067065954208374,219.44619750976562,579.7999877929688,73.7173264,19.9841065
1751120220867030800,10.12603076171875,88.68037414550781,0.26087021827697754,1.3459184169769287,4.9070000648498535,1.7850068807601929,213.53057861328125,579.7999877929688,73.7173214,19.9840997
1751120221087502000,10.346502197265625,68.57476806640625,0.1721642166376114,1.3459184169769287,5.302999973297119,1.7048653364181519,208.3787078857422,579.7999877929688,73.7173218,19.9840977
1751120221506814200,10.765814208984375,69.24990844726562,0.22825339436531067,1.3459184169769287,5.563000202178955,1.662925362586975,213.18313598632812,579.7999877929688,73.7173197,19.9840938
1751120221866769200,11.12576904296875,56.07562255859375,0.22598905861377716,1.355915904045105,5.953000068664551,1.666555643081665,227.5293426513672,579.7999877929688,73.7173149,19.9840906
1751120222081667800,11.340667724609375,44.974910736083984,0.16016142070293427,1.355915904045105,6.054999828338623,1.6358777284622192,232.31231689453125,579.7999877929688,73.7173119,19.9840881
1751120222520217600,11.779217529296876,45.319576263427734,0.21588775515556335,1.355915904045105,6.208000183105469,1.6143132448196411,236.16421508789062,579.7999877929688,73.7173066,19.9840845
1751120222866768600,12.1257685546875,36.76478576660156,0.19974596798419952,1.3659158945083618,6.263999938964844,1.5873417854309082,241.98245239257812,579.7999877929688,73.7172999,19.9840823
1751120223107835100,12.366835205078125,31.272972106933594,0.17518246173858643,1.3659158945083618,6.543000221252441,1.5671030282974243,242.63877868652344,579.7999877929688,73.7172955,19.9840804
1751120223583707100,12.84270703125,31.309179306030273,0.23008210957050323,1.3659158945083618,6.620999813079834,1.5491937398910522,244.01158142089844,579.7999877929688,73.7172885,19.9840773
1751120223867320800,13.12632080078125,22.708925247192383,0.20299266278743744,1.375921368598938,6.835999965667725,1.4774587154388428,246.98133850097656,579.7999877929688,73.7172824,19.9840763
1751120224120074500,13.379074462890625,21.63997459411621,0.2193792462348938,1.375921368598938,6.798999786376953,1.4604485034942627,242.91441345214844,579.7999877929688,73.7172773,19.9840751
1751120224866617600,14.12561767578125,18.44080352783203,0.21741260588169098,1.3859143257141113,6.749000072479248,1.443687915802002,189.5576934814453,579.7999877929688,73.7172669,19.9840708
1751120225125081300,14.384081298828125,19.267763137817383,0.19381991028785706,1.3859143257141113,6.790999889373779,1.4047445058822632,165.64483642578125,579.7999877929688,73.7172668,19.9840676
1751120225681853200,14.940853271484375,21.660024642944336,0.24444293975830078,1.3859143257141113,6.76800012588501,1.4266541004180908,125.50467681884766,579.7999877929688,73.7172708,19.9840617
1751120225866553300,15.12555322265625,19.277944564819336,0.25887706875801086,1.3959137201309204,6.692999839782715,1.8061741590499878,122.55347442626953,579.7999877929688,73.7172714,19.9840622
1751120226257309700,15.516309814453125,17.9428653717041,0.20421788096427917,1.3959137201309204,6.626999855041504,1.7340480089187622,115.17681121826172,579.7999877929688,73.7172776,19.9840589
1751120226666355500,15.92535546875,17.996522903442383,0.25649914145469666,1.3959137201309204,6.494999885559082,1.7205052375793457,112.89762878417969,579.7999877929688,73.7172843,19.9840563
1751120226866977000,16.12597705078125,16.123098373413086,0.22197061777114868,1.4059178829193115,6.355000019073486,1.7507896423339844,112.86620330810547,579.7999877929688,73.7172863,19.9840545
1751120227152313600,16.411313720703124,16.36728858947754,0.20257218182086945,1.0929279327392578,6.267000198364258,1.6369502544403076,111.64688110351562,579.7999877929688,73.7172898,19.9840521
1751120227342064400,16.601064453125,15.964838027954102,0.20150646567344666,1.0929279327392578,6.132999897003174,1.6418753862380981,109.75715637207031,579.7999877929688,73.7173026,19.984047
1751120227866485000,17.125485107421873,15.031534194946289,0.22094663977622986,1.102923035621643,5.942999839782715,1.5388859510421753,113.75081634521484,579.7999877929688,73.7173051,19.9840448
1751120227978095600,17.237095703125,14.976516723632812,0.22094663977622986,1.102923035621643,5.803999900817871,1.5354493856430054,114.71925354003906,579.7999877929688,73.7173053,19.9840442
1751120228277535700,17.53653564453125,13.472949028015137,0.23312142491340637,1.102923035621643,5.676000118255615,1.5622589588165283,118.09134674072266,579.7999877929688,73.717309,19.9840424
1751120228866524400,18.1255244140625,15.127411842346191,0.2347535789012909,1.112923502922058,5.501999855041504,1.4684276580810547,124.74698638916016,579.7999877929688,73.7173153,19.9840376
1751120229043173600,18.302173583984374,15.227412223815918,0.2347535789012909,1.112923502922058,5.433000087738037,1.465593934059143,125.7641830444336,579.7999877929688,73.717317,19.9840359
1751120229479804000,18.738803955078126,15.767218589782715,0.2458193302154541,1.112923502922058,5.3460001945495605,1.5871970653533936,126.71804809570312,579.7999877929688,73.7173233,19.9840322
1751120229867302100,19.12630224609375,15.348651885986328,0.24458114802837372,1.1229312419891357,5.263999938964844,1.5018107891082764,127.1280517578125,579.7999877929688,73.717328,19.9840288
1751120230246020000,19.50502001953125,15.680839538574219,0.1941407322883606,1.1229312419891357,5.177000045776367,1.6529179811477661,126.04834747314453,579.7999877929688,73.7173341,19.9840247
1751120230867337200,20.126337158203125,12.967089653015137,0.21139118075370789,1.1329315900802612,5.040999889373779,1.6177332401275635,128.13827514648438,579.7999877929688,73.7173432,19.9840186
1751120231380503000,20.6395029296875,13.149867057800293,0.19239187240600586,1.1329315900802612,5.0320000648498535,1.767324447631836,128.40811157226562,579.7999877929688,73.7173516,19.9840132
1751120231818465500,21.077465576171875,13.134078025817871,0.23601903021335602,1.1329315900802612,5.041999816894531,1.774973750114441,128.1675262451172,579.7999877929688,73.7173588,19.9840082
1751120231866975700,21.125975830078126,12.578516960144043,0.20484259724617004,1.1429280042648315,5.052000045776367,1.7221275568008423,127.4501724243164,579.7999877929688,73.71736,19.9840079
1751120232165150000,21.42414990234375,12.711441993713379,0.22142280638217926,1.1429280042648315,5.0929999351501465,1.81256902217865,126.79044342041016,579.7999877929688,73.7173652,19.984005
1751120232621888500,21.880888427734376,12.684593200683594,0.22142280638217926,1.1429280042648315,5.163000106811523,1.820539951324463,127.31615447998047,579.7999877929688,73.7173727,19.9840001
1751120232866716200,22.125716064453126,12.099214553833008,0.2284165620803833,1.1529253721237183,5.2129998207092285,1.7398968935012817,127.17554473876953,579.7999877929688,73.7173771,19.9839979
1751120232940663300,22.199663330078124,12.128653526306152,0.2284165620803833,1.1529253721237183,5.230000019073486,1.7333678007125854,127.39325714111328,579.7999877929688,73.7173785,19.9839973
1751120233379872500,22.63887255859375,12.250524520874023,0.2344673126935959,1.1529253721237183,5.328000068664551,1.8596971035003662,127.30279541015625,579.7999877929688,73.7173861,19.9839929
1751120233596557300,22.855557373046874,12.352757453918457,0.2344673126935959,1.0242971181869507,5.369999885559082,1.868404746055603,128.080078125,579.5,73.717392,19.9839901
1751120233866937900,23.125937744140625,11.829259872436523,0.20860134065151215,1.034299373626709,5.416999816894531,1.8324048519134521,128.4927215576172,579.5,73.7174016,19.9839838
1751120234462952200,23.7219521484375,12.625938415527344,0.24518536031246185,1.034299373626709,5.494999885559082,1.978567123413086,127.4075927734375,579.5,73.717409,19.9839797
1751120234886230800,24.145230712890626,12.666419982910156,0.24518536031246185,1.034299373626709,5.623000144958496,1.9866338968276978,126.92768096923828,579.5,73.7174154,19.9839757
1751120235626888400,24.885888427734375,12.067901611328125,0.25129714608192444,1.0442993640899658,5.691999912261963,2.0716354846954346,124.03605651855469,579.5,73.71743,19.9839671
1751120235867116000,25.126115966796874,10.193058967590332,0.22344233095645905,1.054301142692566,5.710000038146973,2.0685317516326904,123.30447387695312,579.5,73.7174365,19.9839636
1751120235984925700,25.24392578125,10.193058967590332,0.22344233095645905,1.054301142692566,5.769000053405762,2.0679807662963867,123.2506332397461,579.5,73.7174396,19.9839619
1751120236383184600,25.6421845703125,9.591567039489746,0.21619760990142822,1.054301142692566,5.828000068664551,2.12567400932312,124.06387329101562,579.5,73.7174483,19.9839568
1751120236760338200,26.019338134765626,9.74617862701416,0.2575477659702301,1.054301142692566,5.869999885559082,2.132478952407837,124.9422836303711,579.5,73.7174563,19.9839518
