time,seconds_elapsed,brightness
1751120307934000000,97.19300024414062,0.52173912525177
1751120308934000000,98.19300024414062,0.52173912525177
1751120309937000000,99.196,0.52173912525177
1751120310937000000,100.196,0.52173912525177
1751120311937000000,101.196,0.52173912525177
1751120312941000000,102.2,0.52173912525177
1751120313942000000,103.20100024414063,0.52173912525177
1751120314942000000,104.20100024414063,0.52173912525177
1751120315944000000,105.203,0.52173912525177
1751120316947000000,106.206,0.52173912525177
1751120317942000000,107.20100024414063,0.52173912525177
1751120318943000000,108.202,0.52173912525177
1751120319944000000,109.203,0.52173912525177
1751120320946000000,110.20499975585938,0.52173912525177
1751120321943000000,111.202,0.52173912525177
1751120322947000000,112.206,0.52173912525177
1751120323945000000,113.204,0.52173912525177
1751120324944000000,114.203,0.52173912525177
1751120325945000000,115.204,0.52173912525177
1751120326945000000,116.204,0.52173912525177
1751120327948000000,117.207,0.52173912525177
1751120328947000000,118.206,0.52173912525177
1751120329948000000,119.207,0.52173912525177
1751120330949000000,120.208,0.52173912525177
1751120331949000000,121.208,0.52173912525177
1751120332949000000,122.208,0.52173912525177
1751120333951000000,123.21,0.52173912525177
1751120334950000000,124.20900024414063,0.52173912525177
1751120335954000000,125.21299975585937,0.52173912525177
1751120336956000000,126.215,0.52173912525177
1751120337953000000,127.212,0.52173912525177
1751120338954000000,128.21299975585939,0.52173912525177
1751120340085000000,129.344,0.52173912525177
1751120341072000000,130.331,0.52173912525177
1751120342070000000,131.32900024414062,0.52173912525177
1751120343071000000,132.33,0.52173912525177
1751120344073000000,133.332,0.52173912525177
1751120345074000000,134.33299975585936,0.52173912525177
